title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
Weighted Clock Logic Point Process.,2023,5,3,0,ed1ed11dccc865f1448caa81ebc5a540184f1c05,,0,0,0,0,0,0,0,0,0,1,3,概率统计与推理基础
Weighted Ensemble Self-Supervised Learning.,2023,19,2,0,db4de65a7415bb23af4ec40cbc78bce2208b2aa0,,0,0,0,0,0,0,0,0,0,4,6,表示学习与优化方法
What Can we Learn From The Selective Prediction And Uncertainty Estimation Performance Of 523 Imagenet Classifiers?,2023,33,14,0,f4d36f70fe8b0bb497c37ccb2531c0b540cc9e9b,,0,0,0,0,0,0,0,0,3,7,16,模型可解释性、公平性、应用系统等
What Do Self-Supervised Vision Transformers Learn?,2023,102,29,5,5e0f2264b872288afa8c069cda381379897e13e4,,0,0,0,0,0,0,0,0,1,26,39,计算机视觉
What Is Missing in IRM Training and Evaluation? Challenges and Solutions.,2023,14,4,0,2b6aa2226b8333b89a03c3f83e2d015a772f92a4,,0,0,0,0,0,0,0,0,1,3,5,表示学习与优化方法
What Makes Convolutional Models Great on Long Sequence Modeling?,2023,107,35,0,240300b1da360f22bf0b82c6817eacebba6deed4,,0,0,0,0,0,0,0,0,4,33,52,机器学习（含深度学习）
What shapes the loss landscape of self supervised learning?,2023,23,9,0,197790926475674f5997a7f70d06c6265617282e,,0,0,0,0,0,0,0,0,3,10,8,表示学习与优化方法
When Source-Free Domain Adaptation Meets Learning with Noisy Labels.,2023,55,13,0,549f026dfe0dcd86ff8f081584f3385e5696fd8e,,0,0,0,0,0,0,0,1,1,7,21,机器学习（含深度学习）
"When and Why Vision-Language Models Behave like Bags-Of-Words, and What to Do About It?",2023,509,178,2,10667c1ae4b49808772b5a377c5b52196701267f,,0,0,0,0,0,0,0,1,2,101,198,多模态学习
When to Make and Break Commitments?,2023,4,2,0,0f21f1bde0908da68280511159d092d7f068c155,,0,0,0,0,0,0,0,0,1,1,1,强化学习与智能决策
Where to Begin? On the Impact of Pre-Training and Initialization in Federated Learning.,2023,92,18,3,fc721f4fd6260ed3b86c64eaa204375e18863aad,,0,0,0,0,0,0,0,0,3,20,37,机器学习（含深度学习）
"Where to Diffuse, How to Diffuse, and How to Get Back: Automated Learning for Multivariate Diffusions.",2023,26,15,0,ffd9130570439d67a97cf3f6c19786db781ae231,,0,0,0,0,0,0,0,0,0,8,10,概率统计与推理基础
Which Layer is Learning Faster? A Systematic Exploration of Layer-wise Convergence Rate for Deep Neural Networks.,2023,32,9,2,ca195fc6d5879060135a5cf6ff571b243f0c6156,,0,0,0,0,0,1,0,0,0,5,8,表示学习与优化方法
Why (and When) does Local SGD Generalize Better than SGD?,2023,31,6,0,4539dcc4672a86b8f1e0bc64b92790d33518f55d,,0,0,0,0,0,0,0,0,1,11,12,表示学习与优化方法
Why adversarial training can hurt robust accuracy.,2023,21,4,0,1dd1795f6fa368b61c78c3afccf194bbcf25ed3a,,0,0,0,0,0,0,0,0,3,9,6,机器学习（含深度学习）
WiNeRT: Towards Neural Ray Tracing for Wireless Channel Modelling and Differentiable Simulations.,2023,58,11,1,e113d13819cf35029c11d171ff039ab01e61226c,,0,0,0,0,0,0,0,0,0,6,20,表示学习与优化方法
Winning Both the Accuracy of Floating Point Activation and the Simplicity of Integer Arithmetic.,2023,9,5,0,3c1d8d3846a7ed76d870451c03b1a6f366ea2d7d,,0,0,0,0,0,0,0,0,0,1,3,基础 AI 理论
Words are all you need? Language as an approximation for human similarity judgments.,2023,22,7,1,3366e1fac06f0fbb346d7b96995338a079331aa0,,0,0,0,0,0,0,0,0,0,4,12,自然语言处理
Write and Paint: Generative Vision-Language Models are Unified Modal Learners.,2023,19,6,1,ef57279f080e6e305c5cd216fd8f22ade2c903da,,0,0,0,0,0,0,0,0,1,8,7,多模态学习
Your Contrastive Learning Is Secretly Doing Stochastic Neighbor Embedding.,2023,29,12,0,740b343fac0e9bc5b1906c99c1071b67f4c163e1,,0,0,0,0,0,0,0,2,4,10,7,表示学习与优化方法
Zero-Shot Image Restoration Using Denoising Diffusion Null-Space Model.,2023,584,177,20,3a75ed3e9e81c9db573ef73d20e2c66c12aaedf8,,0,0,0,0,0,0,0,1,5,118,238,计算机视觉
Zeroth-Order Optimization with Trajectory-Informed Derivative Estimation.,2023,15,7,0,af5cfa2fe0b3b4694dd5b86ea3eaa2a2bef1e9ea,,0,0,0,0,0,0,0,0,0,5,4,表示学习与优化方法
ZiCo: Zero-shot NAS via inverse Coefficient of Variation on Gradients.,2023,79,29,2,ef174c117cbe749517e5b282bc68b0e4e567bcba,,0,0,0,0,0,0,0,0,2,18,34,机器学习（含深度学习）
f-DM: A Multi-stage Diffusion Model via Progressive Signal Transformation.,2023,32,10,0,d321dc40110766b756dae1032fde3723f24ae4c2,,0,0,0,0,0,0,0,0,1,13,11,计算机视觉
kNN-Diffusion: Image Generation via Large-Scale Retrieval.,2023,143,51,2,a225d5d846ba5110232ed5bb32d54ea742b1c2d4,,0,0,0,0,0,0,0,0,18,49,45,计算机视觉
simpleKT: A Simple But Tough-to-Beat Baseline for Knowledge Tracing.,2023,69,23,1,e6ed6f3fb7537f525f405553240f6d598fbca0ae,,0,0,0,0,0,0,0,0,1,4,24,强化学习与智能决策
wav2tok: Deep Sequence Tokenizer for Audio Retrieval.,2023,5,3,0,aa6bf20a03c311e96ea6ba1f47808b4a3b30d019,,0,0,0,0,0,0,0,0,0,1,2,自然语言处理
??-GNN: incorporating ring priors into molecular modeling.,2023,10,1,0,4cf145c765013f2369a782f9dc308b5a9c0f0f19,,0,0,0,0,0,0,0,0,0,3,3,表示学习与优化方法
3D Feature Prediction for Masked-AutoEncoder-Based Point Cloud Pretraining,2024,19,5,0,cc50e939de93bd2716f2e4c770660558eecfae83,,0,0,0,0,0,0,0,0,1,3,10,计算机视觉
3D Reconstruction with Generalizable Neural Fields using Scene Priors,2024,5,1,0,f14babed83871c7a589ce7c902ea88dc21ebaa9c,,0,0,0,0,0,0,0,0,0,0,2,计算机视觉
3D-Aware Hypothesis & Verification for Generalizable Relative Object Pose Estimation,2024,12,7,0,f45cdc854c83874334223065eb2495330bec128c,,0,0,0,0,0,0,0,0,0,1,8,计算机视觉
A 2-Dimensional State Space Layer for Spatial Inductive Bias,2024,13,4,1,7e087f842281182474ed96712febca0828469c1c,,0,0,0,0,0,0,0,0,0,0,8,基础 AI 理论
A Benchmark for Learning to Translate a New Language from One Grammar Book,2024,76,18,2,3a1a9ef603fd245fd9732064e5756efc82c797b1,,0,0,0,0,0,0,0,0,0,2,36,自然语言处理
A Black-box Approach for Non-stationary Multi-agent Reinforcement Learning,2024,6,0,0,53da02011091a18428f92a5d06c9aa4ad48c91de,,0,0,0,0,0,0,0,0,0,2,0,强化学习与智能决策
A Branching Decoder for Set Generation,2024,1,0,0,735d8a3c8f1dfbc31bb1fadee0eae7866b72acc4,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
A Characterization Theorem for Equivariant Networks with Point-wise Activations,2024,5,0,0,5eb435a4059ede9659a73df9bacef9f51380350f,,0,0,0,0,0,0,0,0,0,0,2,基础 AI 理论
A Cognitive Model for Learning Abstract Relational Structures from Memory-based Decision-Making Tasks,2024,1,1,0,e7c05e19a9626e44a3d69605bfeee1a3d9d917cc,,0,0,0,0,0,0,0,0,0,1,0,强化学习与智能决策
A Data-Driven Measure of Relative Uncertainty for Misclassification Detection,2024,7,1,0,e77db8c5fdf0f8c67db5eb956c1a89cb9c334167,,0,0,0,0,0,0,0,0,0,1,3,模型可解释性、公平性、应用系统等
A Differentially Private Clustering Algorithm for Well-Clustered Graphs,2024,3,0,0,0403e1b16618719dcdbcfaef39206822d7721e07,,0,0,0,0,0,0,0,0,0,0,0,概率统计与推理基础
A Discretization Framework for Robust Contextual Stochastic Optimization,2024,0,0,0,8e9d6e92a840e866dd89c6e7b0f78f905830b935,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
A Dynamical View of the Question of Why,2024,1,0,0,17437e104b81396eebff30a62753b7f344c8caa2,,0,0,0,0,0,0,0,0,0,0,0,基础 AI 理论
A Fast and Provable Algorithm for Sparse Phase Retrieval,2024,4,0,0,e91847c00bab8df4c89c350b55fc4a9e2b3ebaf3,,0,0,0,0,0,0,0,0,0,0,1,表示学习与优化方法
A Flexible Generative Model for Heterogeneous Tabular EHR with Missing Modality,2024,12,0,0,5ce27b93d1d1325dfc94619429835cd1ed5ea736,,0,0,0,0,0,0,0,0,0,1,2,概率统计与推理基础
A Foundation Model for Error Correction Codes,2024,16,2,0,d22169b107ba2342d285a2dfec4a3cff72d3aaf6,,0,0,0,0,0,0,0,0,0,0,7,基础 AI 理论
A Framework for Inference Inspired by Human Memory Mechanisms,2024,4,0,1,3c0b8ebd1fa14269fc58c5175a6f9a3ddf43881e,,0,0,0,0,0,0,0,0,0,0,1,基础 AI 理论
A General Framework for User-Guided Bayesian Optimization,2024,20,6,0,344c191c4bb28b508df8fb69eee34e1e3d8a03ba,,0,0,0,0,0,0,0,0,0,1,6,表示学习与优化方法
A Good Learner can Teach Better: Teacher-Student Collaborative Knowledge Distillation,2024,14,1,0,367a81167305d5e85e6a13b0dcc5434e1ed616e3,,0,0,0,0,0,0,0,0,0,0,7,机器学习（含深度学习）
A Graph is Worth 1-bit Spikes: When Graph Contrastive Learning Meets Spiking Neural Networks,2024,10,3,1,344641c77696c277283e38d777bbdc4cb7e50c46,,0,0,0,0,0,0,0,0,0,1,8,表示学习与优化方法
A Hard-to-Beat Baseline for Training-free CLIP-based Adaptation,2024,40,11,1,7906164bdffd8555cb413d1d0bea2c946055fe05,,0,0,0,0,0,0,0,0,0,0,14,计算机视觉
A Hierarchical Bayesian Model for Few-Shot Meta Learning,2024,5,0,0,a8c4f683f08d8406c465dcf9ac32343949cd5eb5,,0,0,0,0,0,0,0,0,0,0,0,概率统计与推理基础
A Lie Group Approach to Riemannian Batch Normalization,2024,7,5,0,2cb8022823fc369e7294fed49a8812cd34f3817c,,0,0,0,0,0,0,0,0,0,2,4,表示学习与优化方法
A Lightweight Method for Tackling Unknown Participation Statistics in Federated Averaging,2024,0,0,0,7be24f5d1a2c018a09d14507b21f447f94837d14,,0,0,0,0,0,0,0,0,0,0,0,机器学习（含深度学习）
A Linear Algebraic Framework for Counterfactual Generation,2024,0,0,0,09f348556c6b9801b67b044ddeaa71a707119ca3,,0,0,0,0,0,0,0,0,0,0,0,基础 AI 理论
A Multi-Level Framework for Accelerating Training Transformer Models,2024,2,0,0,8b045431de25f787acda440a614481d91f003119,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
A Mutual Information Perspective on Federated Contrastive Learning,2024,5,3,0,c24a59a01007a4ee0aeb66f5008c0f45af42e9c3,,0,0,0,0,0,0,0,0,0,0,1,表示学习与优化方法
A Newborn Embodied Turing Test for Comparing Object Segmentation Across Animals and Machines,2024,1,0,0,a8e77fc7a86bd9aef9dcc6dd183ed938fcd018fb,,0,0,0,0,0,0,0,0,0,0,1,计算机视觉
A Paradigm Shift in Machine Translation: Boosting Translation Performance of Large Language Models,2024,100,17,1,166d1e5361465f8e235747d14641249cbb3b6fd2,,0,0,0,0,0,0,0,0,0,5,40,自然语言处理
A Plug-and-Play Image Registration Network,2024,10,1,0,2d32cb24968f9aa72fa14ff7dffeb33ae9d27d3f,,0,0,0,0,0,0,0,0,0,0,4,计算机视觉
A Poincar Inequality and Consistency Results for Signal Sampling on Large Graphs,2024,1,0,0,10c90506bd3c2cfda3f1d709e79533f22969c6b2,,0,0,0,0,0,0,0,0,0,0,0,基础 AI 理论
A Policy Gradient Method for Confounded POMDPs,2024,5,2,0,850d5a4568335f7e229d4b42bd52844acca5e069,,0,0,0,0,0,0,0,0,0,0,3,强化学习与智能决策
A Precise Characterization of SGD Stability Using Loss Surface Geometry,2024,1,0,0,346c7c9a44465387d1d0c4ca3f29087e661ed055,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
A Primal-Dual Approach to Solving Variational Inequalities with General Constraints,2024,4,0,0,7e57eb6521460af824c1f214a25255384bef122e,,0,0,0,0,0,0,0,0,0,0,2,基础 AI 理论
A Probabilistic Framework for Modular Continual Learning,2024,2,0,0,37c47af38d37aa41a372e4edf8c105bd8913967e,,0,0,0,0,0,0,0,1,0,0,0,概率统计与推理基础
A Progressive Training Framework for Spiking Neural Networks with Learnable Multi-hierarchical Model,2024,14,5,1,64ba3bc500d8531b359a7805ddb5597962b1f712,,0,0,0,0,0,0,0,0,0,0,6,机器学习（含深度学习）
A Quadratic Synchronization Rule for Distributed Deep Learning,2024,3,0,0,16c164cf5d2bb0b1c8a9f4580608126d53766ec8,,0,0,0,0,0,0,0,0,0,0,1,机器学习（含深度学习）
A ROBUST DIFFERENTIAL NEURAL ODE OPTIMIZER,2024,0,0,0,17925078b1e15c6de7b3d177e7e4e8ed041382ac,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
"A Real-World WebAgent with Planning, Long Context Understanding, and Program Synthesis",2024,296,74,1,a53c8ba374d430d6c3786d13c04edb200d547750,,0,0,0,0,0,0,0,0,0,30,123,强化学习与智能决策
A Recipe for Improved Certifiable Robustness,2024,7,4,0,dc494998b911297b9ae67867d065fd2989970985,,0,0,0,0,0,0,0,0,0,1,1,模型可解释性、公平性、应用系统等
A Restoration Network as an Implicit Prior,2024,14,4,0,f9ff5e60a9bfa8a214a179831ac6a8677e5ebaa7,,0,0,0,0,0,0,0,0,0,1,6,计算机视觉
A Semantic Invariant Robust Watermark for Large Language Models,2024,87,22,0,893bc4c9d3be06319db7f31b6491110483db5fd1,,0,0,0,0,0,0,0,0,0,7,39,自然语言处理
A Simple Interpretable Transformer for Fine-Grained Image Classification and Analysis,2024,23,6,1,18004ef5aa933270b8dadd9ded22e2b58771619a,,0,0,0,0,0,0,0,0,0,0,9,计算机视觉
A Simple Romance Between Multi-Exit Vision Transformer and Token Reduction,2024,10,5,0,2928ab75e5b74cfeb0ae204527322e9ce84148ad,,0,0,0,0,0,0,0,0,0,1,3,计算机视觉
A Simple and Effective Pruning Approach for Large Language Models,2024,624,126,7,7d22ad3573101337bca2091fb0114b377c4f3db6,,0,0,0,0,0,0,0,1,0,42,229,自然语言处理
A Simple and Scalable Representation for Graph Generation,2024,10,2,1,69941c123c359cf9fd6db2a6d006cabab6fcbc98,,0,0,0,0,0,0,0,0,0,0,3,表示学习与优化方法
"A Stable, Fast, and Fully Automatic Learning Algorithm for Predictive Coding Networks",2024,16,4,0,50f243afd582ab72af641b63dfe754a587c39175,,0,0,0,0,0,0,0,0,2,0,4,机器学习（含深度学习）
A Statistical Analysis of Wasserstein Autoencoders for Intrinsically Low-dimensional Data,2024,3,0,0,abbe026bf24c3a2c74d5164c193910fda8340db6,,0,0,0,0,0,0,0,0,0,0,1,概率统计与推理基础
A Study of Bayesian Neural Network Surrogates for Bayesian Optimization,2024,48,11,1,8255aa266ae6e6a552502856dde1571e69999486,,0,0,0,0,0,0,0,0,0,5,16,概率统计与推理基础
A Sublinear Adversarial Training Algorithm,2024,26,4,0,34295b799b7aff716222e4a5f99745ce198d8817,,0,0,0,0,0,0,0,1,3,15,5,机器学习（含深度学习）
A Symmetry-Aware Exploration of Bayesian Neural Network Posteriors,2024,9,3,0,2acf64667cb88ae9a3305465326b8487deb6dd1a,,0,0,0,0,0,0,0,0,0,2,3,概率统计与推理基础
A Topological Perspective on Demystifying GNN-Based Link Prediction Performance,2024,14,7,0,1cf840852ed070e7985e5676a07019dbc7eb566a,,0,0,0,0,0,0,0,0,0,1,8,表示学习与优化方法
A Unified Framework for Bayesian Optimization under Contextual Uncertainty,2024,0,0,0,ee5dcc114d162c61f6a51871e3c5f28a016ad1df,,0,0,0,0,0,0,0,0,0,0,0,概率统计与推理基础
A Unified Sampling Framework for Solver Searching of Diffusion Probabilistic Models,2024,13,4,0,adcb4814244dfedc8dad61ce52eafaada75e8fd5,,0,0,0,0,0,0,0,0,1,0,8,概率统计与推理基础
A Unified and General Framework for Continual Learning,2024,33,7,0,e320ba35ca95397bcaebdb4fd116ca77f79ecaf0,,0,0,0,0,0,0,0,1,0,1,8,机器学习（含深度学习）
A Variational Framework for Estimating Continuous Treatment Effects with Measurement Error,2024,6,1,0,0d3fc08455b88b90f6474960138bbe6e1533adcc,,0,0,0,0,0,0,0,0,0,1,1,概率统计与推理基础
A Variational Perspective on Solving Inverse Problems with Diffusion Models,2024,196,39,5,d1f974089f205d24517634c98df92fc1b0e4ad69,,0,0,0,0,0,0,0,0,0,18,82,概率统计与推理基础
A Versatile Causal Discovery Framework to Allow Causally-Related Hidden Variables,2024,21,9,0,fbefd4b287c7fd6e169fba37d6366d2c771ecc5c,,0,0,0,0,0,0,0,0,0,1,10,概率统计与推理基础
A differentiable brain simulator bridging brain simulation and brain-inspired computing,2024,6,0,1,9cf5efd12bf08d5d3300c55baa6f2781928af261,,0,0,0,0,0,0,0,0,0,0,3,基础 AI 理论
"A path-norm toolkit for modern networks: consequences, promises and challenges",2024,10,2,0,ebe855010c81e6e8188691d44d0194d8ef48d972,,0,0,0,0,0,0,0,0,0,0,3,表示学习与优化方法
A representation-learning game for classes of prediction tasks,2024,1,0,0,2d5dab4be3bb7d277a384bda3536e1f42ed490b8,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
A unique M-pattern for micro-expression spotting in long videos,2024,3,0,0,ff27fb39b0dde41e6c1767259ef23c78b559625a,,0,0,0,0,0,0,0,0,0,0,2,计算机视觉
ACRF: Compressing Explicit Neural Radiance Fields via Attribute Compression,2024,4,2,0,2454999f5bd8ba2795dd5ff690d58e8fd7e2407c,,0,0,0,0,0,0,0,0,0,0,3,计算机视觉
ADOPD: A Large-Scale Document Page Decomposition Dataset,2024,5,2,0,74cc28b089d87ecba660425fdfdfcfe57f9d494c,,0,0,0,0,0,0,0,0,0,0,5,计算机视觉
AMAGO: Scalable In-Context Reinforcement Learning for Adaptive Agents,2024,13,1,0,a05a03089e1f8b7aa7dd0e2d140ca03dd04dcc56,,0,0,0,0,0,0,0,0,0,0,1,强化学习与智能决策
ARGS: Alignment as Reward-Guided Search,2024,91,27,0,1491e2d5d8ba63132ff157e47e824af76c422450,,0,0,0,0,0,0,0,0,0,0,23,强化学习与智能决策
ASID: Active Exploration for System Identification in Robotic Manipulation,2024,26,1,6,19bc39d096a93d8c37bd3a2dfc64f8934367d058,,0,0,0,0,0,0,0,0,0,0,6,强化学习与智能决策
ASMR: Activation-Sharing Multi-Resolution Coordinate Networks for Efficient Inference,2024,9,3,0,7629e62dca4ca11b88d481913274a975e7c21adb,,0,0,0,0,0,0,0,0,0,0,3,机器学习（含深度学习）
AUC-CL: A Batchsize-Robust Framework for Self-Supervised Contrastive Representation Learning,2024,4,1,0,fc5e56dad1e9fb3ed674163eb004edfba6eccd9a,,0,0,0,0,0,0,0,0,0,0,3,表示学习与优化方法
Accelerated Convergence of Stochastic Heavy Ball Method under Anisotropic Gradient Noise,2024,6,0,0,eaf9778b79a3cc8e61a75a8a8df02db129b5e3f1,,0,0,0,0,0,0,0,0,0,0,4,表示学习与优化方法
Accelerated Sampling with Stacked Restricted Boltzmann Machines,2024,3,0,0,e667fa7ba46cf1c36a736b48a49441ad1e1ed4f5,,0,0,0,0,0,0,0,0,0,0,1,概率统计与推理基础
Accurate and Scalable Estimation of Epistemic Uncertainty for Graph Neural Networks,2024,6,2,0,0eab64bef16c50399d297ab2544e019487511e4d,,0,0,0,0,0,0,0,0,0,1,1,机器学习（含深度学习）
Achieving Fairness in Multi-Agent MDP Using Reinforcement Learning,2024,8,2,1,45bda4ae230f8671b3908a33c528390ed1d87946,,0,0,0,0,0,0,0,0,0,0,1,强化学习与智能决策
Achieving Human Parity in Content-Grounded Datasets Generation,2024,6,2,0,0ddf29675b697efaf6224a05c208145d34bd9c92,,0,0,0,0,0,0,0,0,0,0,3,自然语言处理
Achieving Sample and Computational Efficient Reinforcement Learning by Action Space Reduction via Grouping,2024,1,0,0,d2f2ff387fe3c00abdef0f72eab230d6aea32d87,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
Active Retrosynthetic Planning Aware of Route Quality,2024,2,0,0,169255db88990a7a55e8344790936085065e68f1,,0,0,0,0,0,0,0,0,0,0,1,基础 AI 理论
Active Test-Time Adaptation: Theoretical Analyses and An Algorithm,2024,21,3,0,5993980333f8ac12c46b218ecb334521531796cb,,0,0,0,0,0,0,0,0,0,2,6,机器学习（含深度学习）
Adapting Large Language Models via Reading Comprehension,2024,120,38,0,2f4bfc41704a090138afa4174c461896d5d9c98f,,0,0,0,0,0,0,0,0,0,4,61,自然语言处理
Adapting to Distribution Shift by Visual Domain Prompt Generation,2024,19,6,0,37e1bc43d22da21d6be616522e3fe217bf7f3d8e,,0,0,0,0,0,0,0,0,0,0,8,计算机视觉
Adaptive Chameleon  or Stubborn Sloth: Revealing the Behavior of Large Language Models in Knowledge Conflicts,2024,238,96,1,10f829a80a7ee0cdb16307f04e206133d75f81da,,0,0,0,0,0,0,0,0,1,19,110,自然语言处理
Adaptive Federated Learning with Auto-Tuned Clients,2024,12,0,0,1fe0ab6abe61e0250aa98f593ab024ea0ccf9a5f,,0,0,0,0,0,0,0,0,0,1,2,表示学习与优化方法
Adaptive Instrument Design for Indirect Experiments,2024,5,2,0,73756ce7ea5d264acebf376b416a9b859da99407,,0,0,0,0,0,0,0,0,0,0,4,概率统计与推理基础
Adaptive Rational Activations to Boost Deep Reinforcement Learning,2024,22,8,0,0467913a55b3106347655dafa2c02cbe46d7e7ab,,0,0,0,0,0,0,0,0,1,4,9,强化学习与智能决策
Adaptive Regret for Bandits Made Possible: Two Queries Suffice,2024,0,0,0,2818bb63089e297ccd8c7a14b80ddb31a05fd244,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
Adaptive Regularization of Representation Rank as an Implicit Constraint of Bellman Equation,2024,7,3,0,3ec48460aa799f5a1abd92da52f77bcd7adc435a,,0,0,0,0,0,0,0,0,0,0,3,强化学习与智能决策
Adaptive Retrieval and Scalable Indexing for k-NN Search with Cross-Encoders,2024,2,1,1,da9f32433c3a6c2011d3940101ab6467c2cc6810,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
Adaptive Self-training Framework for Fine-grained Scene Graph Generation,2024,11,6,0,a0017cfd69fbd425ce4ff0093b856a6135c06195,,0,0,0,0,0,0,0,0,0,0,6,计算机视觉
Adaptive Sharpness-Aware Pruning for Robust Sparse Networks,2024,17,2,0,8fdebbdb582f954d1eb5d4fb20325882f166c515,,0,0,0,0,0,0,0,0,1,0,8,表示学习与优化方法
Adaptive Stochastic Gradient Algorithm for Black-box Multi-Objective Learning,2024,5,1,0,66094085e3c3f51faf926ebc1a8d52288c1f0240,,0,0,0,0,0,0,0,0,0,0,4,机器学习（含深度学习）
Adaptive Window Pruning for Efficient Local Motion Deblurring,2024,9,1,0,8f6c68009799b56ef3a1dc014ce59a58c471d97f,,0,0,0,0,0,0,0,0,0,0,4,计算机视觉
Adaptive deep spiking neural network with global-local learning via balanced excitatory and inhibitory mechanism,2024,8,1,0,b98e70aa1eef03b2b52525b2ace9334baa30ee97,,0,0,0,0,0,0,0,0,0,0,2,机器学习（含深度学习）
Addressing Loss of Plasticity and Catastrophic Forgetting in Continual Learning,2024,36,7,0,6a74033a9bac3fdda1e22d0f3b0017062a5dc3d0,,0,0,0,0,0,0,0,1,0,1,14,机器学习（含深度学习）
Addressing Signal Delay in Deep Reinforcement Learning,2024,9,1,0,62d0de66366abc7401b172912e73b79bee746e4d,,0,0,0,0,0,0,0,0,0,0,3,强化学习与智能决策
Advancing Pose-Guided Image Synthesis with Progressive Conditional Diffusion Models,2024,104,22,4,e8c5cbc40bb3f5f96cccef757b2ad2a13ac8469f,,0,0,0,0,0,0,0,0,1,2,40,计算机视觉
"Advancing the Lower Bounds: an Accelerated, Stochastic, Second-order Method with Optimal Adaptation to Inexactness",2024,12,1,0,590d9bb7d201a77452790d056cf5292d08a18d7d,,0,0,0,0,0,0,0,0,2,1,4,表示学习与优化方法
Adversarial Attacks on Fairness of Graph Neural Networks,2024,7,2,0,f9ef93e0006c27cc3d83ff8b8c704b471b1fd47b,,0,0,0,0,0,0,0,0,0,1,3,模型可解释性、公平性、应用系统等
Adversarial AutoMixup,2024,16,3,0,2af1887a5d04fc70aa31c4f6f41cbcd8e7a0861d,,0,0,0,0,0,0,0,0,1,0,9,计算机视觉
Adversarial Feature Map Pruning for Backdoor,2024,5,2,0,049cc74bd65db38d829aad2ce999445d05ad2ae1,,0,0,0,0,0,0,0,0,0,3,1,模型可解释性、公平性、应用系统等
Adversarial Imitation Learning via Boosting,2024,6,1,0,1fb62048d635d4235b4306596d156022e20c6fe6,,0,0,0,0,0,0,0,0,0,0,2,强化学习与智能决策
Adversarial Supervision Makes Layout-to-Image Diffusion Models Thrive,2024,17,2,1,cc364ed683385670ffe834e468dcc7f8b2dd7c07,,0,0,0,0,0,0,0,0,0,0,6,多模态学习
Adversarial Training Should Be Cast as a Non-Zero-Sum Game,2024,14,6,1,dc087a7f9b8b5bdae63e3eca10d8f8eeab9e8ebe,,0,0,0,0,0,0,0,0,0,4,6,基础 AI 理论
Adversarial Training on Purification (AToP): Advancing Both Robustness and Generalization,2024,22,5,0,4276a4ab00709d457f902e27751d0998837f7931,,0,0,0,0,0,0,0,0,0,0,8,机器学习（含深度学习）
AffineQuant: Affine Transformation Quantization for Large Language Models,2024,42,11,0,114c1120a936dbe4de24bc121997fea150bf4331,,0,0,0,0,0,0,0,0,0,1,12,自然语言处理
AirPhyNet: Harnessing Physics-Guided Neural Networks for Air Quality Prediction,2024,36,8,2,4a457e605dbdf99e412bda846127c63febe64404,,0,0,0,0,0,0,0,0,0,0,8,机器学习（含深度学习）
Algorithms for Caching and MTS with reduced number of predictions,2024,10,5,0,26026085f04b1e19f4429239046306c1817487a9,,0,0,0,0,0,0,0,0,0,1,4,基础 AI 理论
Aligning Relational Learning with Lipschitz Fairness,2024,11,1,0,1b2789114df533e6075fabf0b32c53622d215792,,0,0,0,0,0,0,0,0,0,0,3,模型可解释性、公平性、应用系统等
Alleviating Exposure Bias in Diffusion Models through Sampling with Shifted Time Steps,2024,58,9,0,a748f2370fdbcb5c86018307a67ac399dfa08c3c,,0,0,0,0,0,0,0,0,0,11,17,机器学习（含深度学习）
Alt-Text with Context: Improving Accessibility for Images on Twitter,2024,7,1,1,2f4d3ab8ce8a37b035bcf9d007b78cd88bf1453d,,0,0,0,0,0,0,0,0,0,0,3,多模态学习
Amortized Network Intervention to Steer the Excitatory Point Processes,2024,1,0,0,fcf4696ee6883245ab5a062d8b775a0f492f5f19,,0,0,0,0,0,0,0,0,0,0,1,概率统计与推理基础
Amortizing intractable inference in large language models,2024,76,17,0,1effda8ce21573ed864eadfdc7b233aac39b8fe6,,0,0,0,0,0,0,0,0,0,2,39,自然语言处理
An Agnostic View on the Cost of Overfitting in (Kernel) Ridge Regression,2024,2,1,0,43875bcccdd91c1121155b070884d5d95f35b131,,0,0,0,0,0,0,0,0,0,1,1,基础 AI 理论
An Analytical Solution to Gauss-Newton Loss for Direct Image Alignment,2024,0,0,0,e4f684edbb8d50830d2b379bfd0e85216d73b88c,,0,0,0,0,0,0,0,0,0,0,0,计算机视觉
An Efficient Membership Inference Attack for the Diffusion Model by Proximal Initialization,2024,43,11,0,ecb0cb2fceb713d8d760baf979fc9f3190f965db,,0,0,0,0,0,0,0,0,0,9,15,模型可解释性、公平性、应用系统等
An Efficient Tester-Learner for Halfspaces,2024,13,5,0,78f13caa64dc898b4cc912a42dc995d141465160,,0,0,0,0,0,0,0,0,0,3,6,基础 AI 理论
