title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
Discovering User Attribute Stylistic Differences via Paraphrasing.,2016,40,19,0,1d013911b600c8cbc920dddbe52cc7f13328e3a1,,0,0,7,9,6,2,6,3,1,1,1,自然语言处理
Discrete Image Hashing Using Large Weakly Annotated Photo Collections.,2016,25,6,0,e7793eb8d11e786f4c85a0376dc7cdab202381f8,,0,0,4,3,7,1,2,1,2,4,1,计算机视觉
Discriminative Analysis Dictionary Learning.,2016,2,0,0,0977db5dbd4b34c526d206abb172187d9626e291,,0,0,0,0,0,0,0,0,0,0,1,表示学习与优化方法
Discriminative Nonparametric Latent Feature Relational Models with Data Augmentation.,2016,3,0,0,66dab3f7ae3bf006d0d414f3f2846a540d23e171,,0,0,0,1,0,0,1,0,0,0,1,概率统计与推理基础
Discriminative Vanishing Component Analysis.,2016,14,3,0,b7744952ea69e234181ae5a027cdbb3cc3b3d972,,0,0,1,0,2,3,0,2,3,1,0,表示学习与优化方法
Distance Minimization for Reward Learning from Scored Trajectories.,2016,37,9,2,01ecbed70287ce155a9ffb6e1ed153902ce4a6ff,,0,0,2,4,6,4,5,1,3,5,4,强化学习与智能决策
Distant IE by Bootstrapping Using Lists and Document Structure.,2016,14,7,0,9a41111cf881b052555985bd8cf304ef9fc4f6d5,,0,0,4,5,2,2,1,0,0,0,0,自然语言处理
Diversified Dynamical Gaussian Process Latent Variable Model for Video Repair.,2016,1,1,0,1a920d5af0fea53491fb7d8ca6e9095cefc5e49d,,0,0,0,1,0,0,0,0,0,0,0,计算机视觉
Domain-Constraint Transfer Coding for Imbalanced Unsupervised Domain Adaptation.,2016,19,4,0,de01499b0d04c2854a00855314764ccbbb95819d,,0,0,0,3,7,4,3,0,0,2,0,机器学习（含深度学习）
Drosophila Gene Expression Pattern Annotations via Multi-Instance Biological Relevance Learning.,2016,4,0,0,9637bf2aad2fe9221b2215c6afe3766314a13792,,0,0,0,0,1,1,1,0,0,1,0,机器学习（含深度学习）
Dynamic Concept Composition for Zero-Example Event Detection.,2016,51,11,1,20767ca3b932cbc7b8112db21980d7b9b3ea43a3,,0,0,13,16,7,2,3,3,2,2,2,自然语言处理
Dynamic Controllability of Disjunctive Temporal Networks: Validation and Synthesis of Executable Strategies.,2016,18,2,0,aca1c748d96910976c692053630333d9be3ed4b4,,0,1,2,3,0,3,3,2,3,0,1,强化学习与智能决策
Efficient Average Reward Reinforcement Learning Using Constant Shifting Values.,2016,27,9,0,5bb0eaab124bd731681c8d914286083c6864ceb1,,0,0,0,2,2,5,7,3,1,1,4,强化学习与智能决策
Efficient Computation of Emergent Equilibrium in Agent-Based Simulation.,2016,0,0,0,731ab01f7c352afb5b9b1408c86071315d3c8394,,0,0,0,0,0,0,0,0,0,0,0,基础 AI 理论
Efficient Learning of Timeseries Shapelets.,2016,88,13,1,85714714c18b71ad604e80b96cd67a5fc95c389d,,0,0,2,8,9,14,10,6,16,8,8,机器学习（含深度学习）
Efficient Macroscopic Urban Traffic Models for Reducing Congestion: A PDDL+ Planning Approach.,2016,94,24,2,fec5ad60153a7c39f9640ee4fae1ab098ac2cc33,,0,0,6,10,12,6,14,9,9,13,8,强化学习与智能决策
Efficient Nonparametric Subgraph Detection Using Tree Shaped Priors.,2016,15,7,0,3c2c36b16e4c3711f42a9cac901b4561f404bd47,,0,0,1,3,2,0,2,2,4,0,0,概率统计与推理基础
"Efficient PAC-Optimal Exploration in Concurrent, Continuous State MDPs with Delayed Updates.",2016,26,12,0,99671b2cfa7d2271a86e2734503120c7baec5ef9,,0,0,5,2,7,3,1,1,2,3,0,强化学习与智能决策
Efficient Spatio-Temporal Tactile Object Recognition with Randomized Tiling Convolutional Networks in a Hierarchical Fusion Strategy.,2016,27,0,0,c9c316d2ed725e122a608dda37eba7c6c9d0f044,,0,0,1,2,5,5,7,0,4,1,0,计算机视觉
Egocentric Video Search via Physical Interactions.,2016,9,4,0,5db27cef14ebdf53149a5072650b302fce2c0eed,,0,0,0,1,5,1,1,0,0,0,0,计算机视觉
Emergence of Social Punishment and Cooperation through Prior Commitments.,2016,41,6,1,b963968685f6f7b7b761b44bbae3df16f4a72a08,,0,0,1,4,3,2,6,4,3,6,2,强化学习与智能决策
Energy- and Cost-Efficient Pumping Station Control.,2016,2,0,0,53f12ea6a084ac6cf69d92c67d5c8fa08dfbd5d4,,0,0,0,0,0,0,1,0,0,0,0,模型可解释性、公平性、应用系统等
Evaluation of Semantic Dependency Labeling Across Domains.,2016,1,1,0,53c4a4360874563c5f1f9b83d1dd181c458b6443,,0,0,0,0,0,1,0,0,0,0,0,自然语言处理
"ExTaSem! Extending, Taxonomizing and Semantifying Domain Terminologies.",2016,25,5,0,5423233c50b358be52b66e1d34587f3422ae4ae8,,0,0,9,3,3,1,2,1,2,2,1,自然语言处理
Exact Sampling with Integer Linear Programs and Random Perturbations.,2016,28,14,0,1845efdc390f9461c5cf16d539e2d31d8f8dea3c,,0,0,4,5,2,4,3,2,3,1,2,概率统计与推理基础
Expected Tensor Decomposition with Stochastic Gradient Descent.,2016,46,3,1,aeb5ec712b8874cd908f8d9fac52b17acac9ba22,,0,0,1,3,5,8,6,7,3,7,1,表示学习与优化方法
Explaining Inconsistency-Tolerant Query Answering over Description Logic Knowledge Bases.,2016,38,5,0,c4f7889ab54d3fdc865322172e9ed60bee271a08,,0,0,7,7,5,7,2,1,5,0,1,模型可解释性、公平性、应用系统等
Exploiting Anonymity in Approximate Linear Programming: Scaling to Large Multiagent MDPs.,2016,29,8,0,bf714e7c2e68e3e4ebdfbb8d41b54382a72d892d,,0,0,1,5,5,8,4,3,2,1,0,强化学习与智能决策
Exploiting View-Specific Appearance Similarities Across Classes for Zero-Shot Pose Prediction: A Metric Learning Approach.,2016,21,7,1,86be567bab1293ed847979d2c56a662fcbcbc1d5,,0,0,3,0,3,4,2,5,1,3,0,计算机视觉
Exploiting an Oracle That Reports AUC Scores in Machine Learning Contests.,2016,8,3,0,088c800a31f37f4e8fd7417a40df76a5cce9b196,,0,0,0,2,0,0,2,2,0,0,1,机器学习（含深度学习）
Exploring Multiple Feature Spaces for Novel Entity Discovery.,2016,17,5,0,aa80b71f7b31c581b5d51eae36744a6014bd0e29,,0,0,1,3,1,2,2,2,4,1,1,自然语言处理
Exponential Recency Weighted Average Branching Heuristic for SAT Solvers.,2016,76,17,1,78618983dec4a92a9c5a1909e31bc8b95a5705a5,,0,0,5,7,18,12,9,7,3,7,3,基础 AI 理论
Expressive Recommender Systems through Normalized Nonnegative Models.,2016,7,0,0,bc3a0814fb1eda641ed4a481cc17b4ce4bc65024,,0,1,1,0,1,0,1,2,1,0,0,机器学习（含深度学习）
Extending the Modelling Capacity of Gaussian Conditional Random Fields while Learning Faster.,2016,18,4,2,11875f31570aa5d0de7fbc4ba5b870dba2b26362,,0,0,1,6,3,4,1,0,2,1,0,概率统计与推理基础
Extracting Biomolecular Interactions Using Semantic Parsing of Biomedical Text.,2016,42,14,1,cb7bbb65dd470c6120b12bb5d9c7e63080be48e6,,0,0,4,6,5,6,4,2,6,2,5,自然语言处理
Extracting Topical Phrases from Clinical Documents.,2016,20,7,0,894b1615d529b2fd8e4ca53289f160fc5a634b4e,,0,0,0,4,3,3,3,0,3,3,0,自然语言处理
Face Model Compression by Distilling Knowledge from Neurons.,2016,224,47,6,435642641312364e45f4989fac0901b205c49d53,,0,0,2,13,22,38,47,27,27,24,16,计算机视觉
Face Video Retrieval via Deep Learning of Binary Hash Representations.,2016,39,5,0,e459158c2217904d5fe9a409896bd49622f17ebe,,0,0,4,4,9,7,7,3,2,1,1,计算机视觉
Factorization Ranking Model for Move Prediction in the Game of Go.,2016,9,4,1,8b0df931155426bf331f38ce7b3a597f06e890d8,,0,0,3,1,4,0,0,0,0,0,1,强化学习与智能决策
False-Name-Proof Locations of Two Facilities: Economic and Algorithmic Approaches.,2016,19,4,0,3843276f41e1eb39fa59459cc347108225119a68,,0,1,0,3,3,5,1,1,1,0,2,基础 AI 理论
Fast ADMM Algorithm for Distributed Optimization with Adaptive Penalty.,2016,75,7,2,e78dddbac24afb0fa5542cdbb518c283260da494,,0,0,5,6,8,13,8,6,4,10,8,表示学习与优化方法
Fast Asynchronous Parallel Stochastic Gradient Descent: A Lock-Free Approach with Convergence Guarantee.,2016,81,22,2,ec941934e8389addb8620f911de9c83825fac9be,,0,0,9,12,19,8,12,5,6,2,5,表示学习与优化方法
Fast Hybrid Algorithm for Big Matrix Recovery.,2016,0,0,0,faced4f404b2e81609c1bd3a7f9765ae1c9708fc,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
Fast Lasso Algorithm via Selective Coordinate Descent.,2016,27,10,0,ce6cf91ac1f503bce23cfc7fcc73b4c494161c51,,0,0,2,3,4,3,6,2,1,4,2,表示学习与优化方法
Fast Nonsmooth Regularized Risk Minimization with Continuation.,2016,1,0,0,a2f5943f534815b2cdf698667eb49370fa9d7404,,0,0,0,0,1,0,0,0,0,0,0,表示学习与优化方法
Fast Optimal Clearing of Capped-Chain Barter Exchanges.,2016,25,4,0,d35095b537d862b6c49732b17065a3d0712e0d8d,,0,0,3,4,4,3,1,2,1,0,4,基础 AI 理论
Fast Proximal Linearized Alternating Direction Method of Multiplier with Parallel Splitting.,2016,19,3,0,88afa09660859d5af213b58b4724ed41f1a0e714,,0,1,2,6,1,1,4,0,1,1,1,表示学习与优化方法
Finding One's Best Crowd: Online Learning By Exploiting Source Similarity.,2016,1,0,0,cf8e68ab6c4f6c10a9780b692b86d5309f67970c,,0,0,1,0,0,0,0,0,0,0,0,机器学习（含深度学习）
Fine-Grained Semantic Conceptualization of FrameNet.,2016,7,0,0,d734bf29f294c11c67a4c9fbccf4efaab9e8f0fa,,0,0,0,1,1,1,0,2,1,1,0,自然语言处理
Fixed-Rank Supervised Metric Learning on Riemannian Manifold.,2016,9,3,0,228369f11dc8fa87e1a30778cad8cd41392866de,,0,0,0,0,0,3,6,0,0,0,0,表示学习与优化方法
Flattening the Density Gradient for Eliminating Spatial Centrality to Reduce Hubness.,2016,11,2,1,b36002b12d5f0a94e47b3b520256fad741cf79d6,,0,0,0,0,3,1,0,1,1,1,0,表示学习与优化方法
Fortune Teller: Predicting Your Career Path.,2016,253,12,3,a06d4e0df0b08c90329f56a17099669f44690ec2,,0,0,3,20,116,56,18,11,9,7,7,机器学习（含深度学习）
From Duels to Battlefields: Computing Equilibria of Blotto and Other Games.,2016,71,12,0,02a0814d375c190813e5a8c7e2c0b032a1ffa456,,0,0,6,6,13,7,10,10,6,3,5,强化学习与智能决策
From Exact to Anytime Solutions for Marginal MAP.,2016,18,11,0,5ea949ed4bbee76b92e81fc81430f66e944827e9,,1,0,4,1,6,1,0,0,1,3,0,概率统计与推理基础
From Tweets to Wellness: Wellness Event Detection from Twitter Streams.,2016,67,13,2,52c7ac2f2d43e01e968ccc19b41e5f75183f3fe1,,0,0,3,12,12,12,9,4,5,7,3,自然语言处理
Frugal Bribery in Voting.,2016,28,3,1,9262acad0b7aa924ea8911497907aa5771d17623,,0,0,2,5,3,8,2,1,4,1,1,基础 AI 理论
Fusing Social Networks with Deep Learning for Volunteerism Tendency Prediction.,2016,24,1,1,c06432cc231632ca18c2b4193be97d4c3499a2c8,,0,0,1,2,4,8,4,3,1,0,0,机器学习（含深度学习）
Gated Neural Networks for Targeted Sentiment Analysis.,2016,289,51,7,688d8718e662d931d8c0ab1bfd03314c2ba711af,,0,5,9,19,33,44,53,34,26,29,28,自然语言处理
"Gaussian Process Planning with Lipschitz Continuous Reward Functions: Towards Unifying Bayesian Optimization, Active Learning, and Beyond.",2016,79,29,1,8c1777ae29f4f8232adc0afef13eeaa106681dfd,,0,1,3,6,6,19,12,8,8,4,5,概率统计与推理基础
General Error Bounds in Heuristic Search Algorithms for Stochastic Shortest Path Problems.,2016,3,1,0,9f15bce5b8f21e20e26225f4a47f27aca8aeab41,,0,0,0,2,1,0,0,0,0,0,0,强化学习与智能决策
Generalised Brown Clustering and Roll-Up Feature Generation.,2016,19,4,0,7e2a5da4a024d55b35e76f9afe2d1244ff625a0d,,0,0,6,3,2,3,2,1,0,1,0,自然语言处理
Generalized Emphatic Temporal Difference Learning: Bias-Variance Analysis.,2016,57,10,0,83ff34eac4fc50cb92a34b5f2b10925aa22b3c12,,0,2,4,5,6,7,7,10,4,6,1,强化学习与智能决策
Generating CP-Nets Uniformly at Random.,2016,20,4,0,36bca9d41de386fce5dce06999a45a802a7c4f41,,0,1,3,4,4,2,1,3,0,1,0,基础 AI 理论
Global Distant Supervision for Relation Extraction.,2016,42,11,0,8e1777fdee9bf9be785e519f61ee766de245859a,,0,0,2,9,9,6,10,1,3,0,1,自然语言处理
Global Model Checking on Pushdown Multi-Agent Systems.,2016,11,2,0,e1ad81a8cd052eec7346f3630811d9bc6aed5772,,0,0,4,1,0,0,2,0,0,3,1,基础 AI 理论
Goal Recognition Design with Non-Observable Actions.,2016,49,20,0,99ed28c23f46ca6821be2ad52ce0f4a7fe8734e9,,0,0,4,6,9,10,7,5,2,3,3,强化学习与智能决策
Graph-without-cut: An Ideal Graph Learning for Image Segmentation.,2016,41,4,2,21fd09abf5d6163ea71a7e700d42ba0ff65482dd,,0,0,7,9,13,4,3,1,3,1,0,计算机视觉
Graphical Hedonic Games of Bounded Treewidth.,2016,60,14,0,792a1da4b554f3ad85b8eb1b3ff67fb8d89b02e0,,0,2,4,7,12,8,5,5,5,2,5,基础 AI 理论
Group Cost-Sensitive Boosting for Multi-Resolution Pedestrian Detection.,2016,10,1,0,c2138153e4bb92191ea1889fd2d721d275f0dd36,,0,0,0,5,0,2,2,1,0,0,0,计算机视觉
Group and Graph Joint Sparsity for Linked Data Classification.,2016,4,0,0,043d77defb4c6dd4dda8c254ef96cfc4c478b77a,,0,0,0,1,0,2,1,0,0,0,0,表示学习与优化方法
Hashtag-Based Sub-Event Discovery Using Mutually Generative LDA in Twitter.,2016,59,13,4,fc782c7d42c0772b26edc75a70fc7d3e7c7e4e72,,0,0,1,1,9,11,5,7,11,3,6,自然语言处理
High-Order Stochastic Gradient Thermostats for Bayesian Learning of Deep Models.,2016,25,6,0,64b0177d8ed299074ad478c81d531082d94a8e02,,0,3,6,3,3,1,1,2,3,2,1,概率统计与推理基础
Holographic Embeddings of Knowledge Graphs.,2016,1245,287,30,955fe2ee26d888ae22749b0853981b8b581b133d,,0,1,18,80,110,179,186,156,142,156,125,表示学习与优化方法
How Important Is Weight Symmetry in Backpropagation?,2016,185,28,15,e4f55e1a1082f3725d7fa74f12a0d3b5c0ea0af7,,1,1,15,9,19,15,26,22,13,23,18,基础 AI 理论
Identifying Search Keywords for Finding Relevant Social Media Posts.,2016,28,4,1,6dc4525a24b73c667c433a9dc0dc45ecea5bd8ea,,0,0,0,3,4,2,3,7,2,3,1,自然语言处理
Identifying Sentiment Words Using an Optimization Model with L1 Regularization.,2016,6,1,1,677b98bd43669b0de75d184fbb83d43369590190,,0,0,0,2,2,2,0,0,0,0,0,自然语言处理
Implementing Troubleshooting with Batch Repair.,2016,7,2,0,9d65b49369cc8fe4ef799fe599ca117ead979251,,0,1,2,0,0,0,3,0,1,0,0,模型可解释性、公平性、应用系统等
Implicit Coordination in Crowded Multi-Agent Navigation.,2016,50,5,4,7712064065bf5e8a38b374bb15b0867cda95178d,,0,0,4,7,5,3,8,5,7,2,5,强化学习与智能决策
Implicit Discourse Relation Classification via Multi-Task Neural Networks.,2016,116,44,6,89952873ffc7efcabd56f1d780589d326c195b98,,1,1,13,15,17,20,14,14,9,7,3,自然语言处理
Improved Neural Machine Translation with SMT Features.,2016,122,35,3,7768f88efe03b9735f79462c0f89aa04a074f107,,0,0,6,18,22,15,20,15,7,11,3,自然语言处理
Improving Opinion Aspect Extraction Using Semantic Similarity and Aspect Associations.,2016,112,20,4,acf94aa5544a5e6dad24dfcd14166f03340b3cd7,,0,5,8,11,19,18,17,7,8,7,9,自然语言处理
Improving Predictive State Representations via Gradient Descent.,2016,16,5,0,32931fdbaa4938f92d3ec46231050dee977a2aae,,0,0,2,4,4,1,1,1,0,0,3,强化学习与智能决策
Improving Recommendation of Tail Tags for Questions in Community Question Answering.,2016,13,6,0,049afb9ed4d85aaa1a4cc59d18ac917e2ac3bc70,,0,0,3,1,2,2,2,0,0,1,2,自然语言处理
Improving Twitter Sentiment Classification Using Topic-Enriched Multi-Prototype Word Embeddings.,2016,96,22,1,95edeee454f71b9c14563a37231c9253e7025720,,0,5,7,10,22,15,12,7,8,6,2,自然语言处理
Incentives for Strategic Behavior in Fisher Market Games.,2016,17,1,0,1eda115140dc6a7b688d343248d61aad3022448d,,0,0,1,0,4,2,3,2,1,1,1,基础 AI 理论
Increasing Nogoods in Restart-Based Search.,2016,13,3,0,76397ebc26f11cf3666d1886bbddfcb490744907,,0,0,0,3,0,1,7,1,1,0,0,基础 AI 理论
Incremental Stochastic Factorization for Online Reinforcement Learning.,2016,8,2,0,0e479e8738b153b20fc2e49692d3d3a0297299c5,,0,0,0,0,2,0,1,1,2,2,0,强化学习与智能决策
Indexable Probabilistic Matrix Factorization for Maximum Inner Product Search.,2016,20,6,2,386854741f828d30e25a5e01d75e3363d49cad1e,,0,0,2,3,4,0,1,4,0,3,1,表示学习与优化方法
Inferring Interpersonal Relations in Narrative Summaries.,2016,56,30,1,2c123d4a473403a9d93eba138eb018ec788977ce,,0,0,5,6,8,6,6,5,5,4,3,自然语言处理
Inferring a Personalized Next Point-of-Interest Recommendation Model with Latent Behavior Patterns.,2016,179,38,6,b10460cd0f41d8432c37e7f91aea6315820400c4,,0,0,2,11,27,27,26,23,16,12,18,机器学习（含深度学习）
Infinite Plaid Models for Infinite Bi-Clustering.,2016,12,4,0,4e614ca0c4c8ba176a1e93fa25fbae88c1214ab2,,0,0,1,2,2,2,1,2,1,0,0,概率统计与推理基础
Inside Out: Two Jointly Predictive Models for Word Representations and Phrase Representations.,2016,25,8,1,4df72c80eb59eae40133838cb967c709f1879939,,0,0,2,6,5,4,5,1,1,1,0,自然语言处理
Instance Specific Metric Subspace Learning: A Bayesian Approach.,2016,7,4,0,ced2e00e05303b23f993a5b7f7625bbb90f9dfdb,,0,0,1,2,2,1,0,0,0,0,0,表示学习与优化方法
Instilling Social to Physical: Co-Regularized Heterogeneous Transfer Learning.,2016,32,9,1,4f5c61d10a6c23be0766c121bf7e483c60e60880,,0,1,1,2,7,4,12,0,2,0,2,多模态学习
Instructable Intelligent Personal Agent.,2016,84,26,0,3b5b02d24e2c85e64f5c96d0a9afdbf34072e1d9,,0,1,4,14,12,20,12,5,6,5,0,强化学习与智能决策
Intelligent Advice Provisioning for Repeated Interaction.,2016,15,3,0,93754e57b284af281a5d4fce24c649006fc6b68c,,0,1,1,4,4,0,2,2,1,0,0,强化学习与智能决策
Intelligent Habitat Restoration Under Uncertainty.,2016,6,0,0,28cc54c0ac336209fab23289191eb5230f611295,,0,0,1,3,1,0,1,0,0,0,0,概率统计与推理基础
Interaction Point Processes via Infinite Branching Model.,2016,9,4,0,775d8a2c2d796a1cfcfafbd549b009d37776ce29,,0,0,1,1,5,2,0,0,0,0,0,概率统计与推理基础
Inverse Reinforcement Learning through Policy Gradient Minimization.,2016,49,19,1,9d3f71e56e85b550c34b48a097730683af165ee6,,0,0,0,3,2,5,9,5,7,9,6,强化学习与智能决策
Is It Harmful When Advisors Only Pretend to Be Honest?,2016,6,1,0,f627a7feb08af19599c684807a0319e357e4af6f,,0,1,2,0,0,3,0,0,0,0,0,模型可解释性、公平性、应用系统等
Joint Inference over a Lightly Supervised Information Extraction Pipeline: Towards Event Coreference Resolution for Resource-Scarce Languages.,2016,32,15,2,c0b1fa6498f6886c3f9e7d7d0d39cf790ad0fb58,,0,0,1,2,2,1,4,10,3,3,3,自然语言处理
Joint Multi-View Representation Learning and Image Tagging.,2016,19,2,0,9f0c08c8138a4832a700f1f29105a4844f1d7a63,,0,0,0,1,5,3,3,1,1,4,1,多模态学习
Joint Word Representation Learning Using a Corpus and a Semantic Lexicon.,2016,62,15,0,bc767f3b4cb27e339ac6d0033cb795c790c2a1fb,,0,0,5,9,18,12,5,7,3,2,1,表示学习与优化方法
"Joint Word Segmentation, POS-Tagging and Syntactic Chunking.",2016,24,5,2,353f45b327928d23ad0a9c4d8feeb7b82975fe47,,0,0,2,5,4,3,4,3,1,1,0,自然语言处理
Jointly Modeling Topics and Intents with Global Order Structure.,2016,2,0,0,12c7bd9e1e6355b5fbb2da940bc7f4429a0e3407,,0,0,0,0,2,0,0,0,0,0,0,自然语言处理
Judgment Aggregation under Issue Dependencies.,2016,12,0,0,2c5756f159e9fe370f5db3b9d2520dd21ecb5c38,,0,1,3,2,2,2,0,0,0,1,1,基础 AI 理论
Knowledge Graph Completion with Adaptive Sparse Transfer Matrix.,2016,458,80,17,d6e5c0cabb07081e750d6426b649978584918216,,0,0,8,28,36,78,66,63,65,45,42,表示学习与优化方法
Knowledge Transfer with Interactive Learning of Semantic Relationships.,2016,7,2,0,03ac69cf813d7f99ea8fba84c17da67ccfdb2bfc,,0,0,0,2,1,2,1,1,0,0,0,表示学习与优化方法
Labeling the Semantic Roles of Commas.,2016,8,3,0,a5031a49eb6d989e2e32de7e11d6b46e6b5ce582,,0,0,1,2,2,2,0,1,0,0,0,自然语言处理
Large Scale Similarity Learning Using Similar Pairs for Person Verification.,2016,66,12,1,c63b614865bd9e5b4944894083e5e9d4aba82d86,,0,0,3,19,14,15,9,2,3,0,0,计算机视觉
Large-Scale Graph-Based Semi-Supervised Learning via Tree Laplacian Solver.,2016,10,3,0,982ba1ac6eb5241e5d4605979b78458fb192dde4,,0,0,0,0,2,2,1,1,1,1,1,机器学习（含深度学习）
Learning Abductive Reasoning Using Random Examples.,2016,26,7,0,212a4f82c8a724466d3f0367e2b13228a795cae8,,0,1,1,2,5,4,3,3,5,0,0,基础 AI 理论
Learning Adaptive Forecasting Models from Irregularly Sampled Multivariate Clinical Data.,2016,29,7,0,3cabb00200bf929254aaea5857173a39058b4811,,0,0,2,9,1,2,5,3,2,3,0,概率统计与推理基础
Learning Bayesian Networks with Bounded Tree-width via Guided Search.,2016,15,6,1,57f6f5016082615d5dbae8399b92124da75576ea,,0,0,2,1,4,0,2,3,2,1,0,概率统计与推理基础
Learning Continuous-Time Bayesian Networks in Relational Domains: A Non-Parametric Approach.,2016,16,1,0,d12f85a7ad2215698821f4bd02c73d7664486018,,0,0,1,2,3,2,5,2,1,0,0,概率统计与推理基础
Learning Cross-Domain Neural Networks for Sketch-Based 3D Shape Retrieval.,2016,67,14,2,8e785faea2283ab4ebd16b5600564bed5364f2ef,,0,0,1,6,9,15,8,5,5,8,5,多模态学习
Learning Deep Convolutional Neural Networks for X-Ray Protein Crystallization Image Analysis.,2016,28,1,0,cba1716efe5c27c276278f2c9896bd5b08de4c2c,,0,0,1,6,5,7,3,0,1,1,3,计算机视觉
Learning Deep Representation from Big and Heterogeneous Data for Traffic Accident Inference.,2016,222,52,9,c9538e13bd2a0e33948feb1fce2c56c0bc0eb5d9,,1,0,4,18,15,25,36,24,28,23,25,表示学习与优化方法
Learning Ensembles of Cutset Networks.,2016,28,9,0,350c5946763252d71d8b2cbef41055e9afb07c24,,0,0,2,5,1,3,2,5,5,2,3,概率统计与推理基础
Learning Expected Hitting Time Distance.,2016,2,2,0,d37c74fd3a41ce7000d877efb6989bad513a11dd,,0,0,0,0,1,1,0,0,0,0,0,强化学习与智能决策
Learning Future Classifiers without Additional Data.,2016,15,10,0,ae83d9aea9343599c51a939ee5ca7ce862a94ab3,,0,0,0,2,3,1,3,2,2,1,1,机器学习（含深度学习）
Learning Market Parameters Using Aggregate Demand Queries.,2016,12,3,1,5a65f3f4cf325ccbea153dd469c1a766d28b7b8f,,1,0,0,0,4,2,1,0,2,2,0,强化学习与智能决策
Learning Sparse Confidence-Weighted Classifier on Very High Dimensional Data.,2016,6,2,0,6b51218f33bc25b48a33df44d8be4244d7a17e40,,0,0,0,2,0,1,1,1,0,1,0,表示学习与优化方法
Learning Statistical Scripts with LSTM Recurrent Neural Networks.,2016,173,66,1,7af0aedf80a56e8a9e2422cb38153b7348a10058,,0,1,11,22,23,21,21,28,19,15,7,自然语言处理
Learning Step Size Controllers for Robust Neural Network Training.,2016,95,12,3,fa2e56dce0718b922a2b61af48631f48126aff72,,0,0,6,10,12,12,8,12,16,4,5,表示学习与优化方法
Learning Tractable Probabilistic Models for Fault Localization.,2016,27,7,0,7e673dc783644f7a112290fc00d061c27c91cc8a,,0,0,2,6,3,6,2,1,3,0,2,概率统计与推理基础
Learning a Hybrid Architecture for Sequence Regression and Annotation.,2016,3,1,0,31311bc5bde0fc7eeccae15d1049cb135189ceaf,,0,0,0,1,2,0,0,0,0,0,0,自然语言处理
Learning by Transferring from Unsupervised Universal Sources.,2016,18,11,1,21ede5cf1e6183ad52268afe38fc041e1ebd699f,,0,0,6,4,3,1,4,0,0,0,0,表示学习与优化方法
"Learning for Decentralized Control of Multiagent Systems in Large, Partially-Observable Stochastic Environments.",2016,34,9,0,e77648b317f2dd4b983a9e0f1591c69f26d81d3a,,0,1,1,5,8,2,3,3,1,4,3,强化学习与智能决策
"Learning the Preferences of Ignorant, Inconsistent Agents.",2016,132,28,3,5260a706305c59c0fa2981bcdd86280c3c4a16b1,,0,1,6,17,20,9,15,14,16,10,17,强化学习与智能决策
Learning to Appreciate the Aesthetic Effects of Clothing.,2016,26,5,1,e42d055d59f6b5b0bf677975d21544aad26a5417,,0,0,1,5,4,2,4,3,1,4,2,计算机视觉
Learning to Branch in Mixed Integer Programming.,2016,397,96,5,c802c7918e5a5b9cbb2bd9d397518a255ff1465e,,0,0,2,11,23,36,38,48,66,55,66,表示学习与优化方法
Learning with Marginalized Corrupted Features and Labels Together.,2016,9,3,0,521fbafd6e8c9ba89a1f4ce139bcbbdccdf59502,,0,0,1,4,2,0,0,1,0,0,0,机器学习（含深度学习）
Lift-Based Bidding in Ad Selection.,2016,31,5,0,cadb64e8e91ca3168e076b996875a9858c87b1d5,,0,1,4,3,3,4,6,2,3,1,3,模型可解释性、公平性、应用系统等
Linear Submodular Bandits with a Knapsack Constraint.,2016,24,4,2,a66b01351e8ddd447e7aa05bd26b36d5215dd1d4,,0,0,1,3,3,3,2,2,2,2,4,强化学习与智能决策
Linear-Time Learning on Distributions with Approximate Kernel Embeddings.,2016,18,3,1,7016a32cf825e7c4a65ef51f75844839f8e99b46,,1,1,3,2,4,2,1,0,3,0,0,表示学习与优化方法
Linearized Alternating Direction Method with Penalization for Nonconvex and Nonsmooth Optimization.,2016,6,1,0,66cd7ede3210eea4bfcf0e09118cedb48ee5f390,,0,0,1,1,1,3,0,0,0,0,0,表示学习与优化方法
"Listen, Attend, and Walk: Neural Mapping of Navigational Instructions to Action Sequences.",2016,246,79,5,80f15048f9774191c3ae2ab8950b6d49f2d05295,,0,3,12,21,37,37,39,27,29,20,14,自然语言处理
Local Search for Hard SAT Formulas: The Strength of the Polynomial Law.,2016,13,3,2,dc5a211326c51373221f1df146479ff75ce6570d,,0,0,2,1,0,1,3,0,3,1,1,基础 AI 理论
Locally Adaptive Translation for Knowledge Graph Embedding.,2016,94,20,4,abea782b5d0bdb4cd90ec42f672711613e71e43e,,0,0,5,15,20,14,17,4,9,6,3,表示学习与优化方法
Logical Foundations of Privacy-Preserving Publishing of Linked Data.,2016,34,1,0,6fdb571c46767d12d0fa3c3915d2de7abb4baa47,,0,0,1,5,4,6,7,6,0,3,1,基础 AI 理论
