title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
A Human-machine Collaborative Framework for Evaluating Malevolence in Dialogues,2021,17,5,0,b1999b5ede6820e7a17a5567009f4aadb3649f64,,0,0,0,0,0,0,0,2,2,1,4,自然语言处理
Generating Relevant and Coherent Dialogue Responses using Self-Separated Conditional VariationalAutoEncoders,2021,33,16,0,0472f016ccf6609d73e11432883101b54b015150,,0,0,0,0,0,0,0,3,11,9,6,自然语言处理
MMGCN: Multimodal Fusion via Deep Graph Convolution Network for Emotion Recognition in Conversation,2021,295,62,10,64374ad854dba86b087ed14d96a376e646103904,,0,0,0,0,0,0,0,3,31,49,90,多模态学习
DynaEval: Unifying Turn and Dialogue Level Evaluation,2021,76,35,0,753baa88a7f49f6605ae30f77a54dbb9e074c8b4,,0,0,0,0,0,0,0,6,17,35,11,自然语言处理
"CoSQA: 20,000+ Web Queries for Code Search and Question Answering",2021,133,36,1,0c21334be0228431d619a180c809b43be0065bdd,,0,0,0,0,0,0,0,4,28,35,33,自然语言处理
Modeling Bilingual Conversational Characteristics for Neural Chat Translation,2021,30,15,1,aa2bd42be1a96f3b8c5d9df70e6073a4799e0140,,0,0,0,0,0,0,2,2,12,8,3,自然语言处理
Importance-based Neuron Allocation for Multilingual Neural Machine Translation,2021,36,18,1,88a72a9bc844ceb809f0fcf94ae3a0ba69e558de,,0,0,0,0,0,0,0,3,12,7,7,自然语言处理
Transfer Learning for Sequence Generation: from Single-source to Multi-source,2021,6,1,0,fafd06196304bccd23d221cc8bfb431a48a288fc,,0,0,0,0,0,0,0,0,4,0,1,机器学习（含深度学习）
A Closer Look at Few-Shot Crosslingual Transfer: The Choice of Shots Matters,2021,66,34,1,7317dccaf8023b2719a2d0fe787a31b20a3232e1,,0,0,0,0,0,0,0,7,25,20,8,自然语言处理
Coreference Reasoning in Machine Reading Comprehension,2021,10,2,0,bda345366be3960bbe451cbc57e386dbcb08903a,,0,0,0,0,0,0,0,0,4,4,0,自然语言处理
Adapting Unsupervised Syntactic Parsing Methodology for Discourse Dependency Parsing,2021,9,5,0,80b52d5834dd1ee61c5d164dcb372af6993f81b8,,0,0,0,0,0,0,0,2,4,1,2,自然语言处理
A Conditional Splitting Framework for Efficient Constituency Parsing,2021,13,9,1,4f5922b8ab49f4c5529e415656d13bab6c28ee52,,0,0,0,0,0,0,0,2,0,7,3,自然语言处理
MulDA: A Multilingual Data Augmentation Framework for Low-Resource Cross-LingualNER,2021,101,46,6,0df9c19659388e55745c290ace520491c2985d9b,,0,0,0,0,0,0,1,8,27,20,15,自然语言处理
Math Word Problem Solving with Explicit Numerical Values,2021,61,21,0,ec15ff1fc5c9780fd91902f286a9e3fcd00b890d,,0,0,0,0,0,0,0,7,16,13,15,自然语言处理
Neural-Symbolic Solver for Math Word Problems with Auxiliary Tasks,2021,63,20,3,7654dbd372d8b65e730e3bd477ff9fec96c16dc5,,0,0,0,0,0,0,0,7,19,12,17,自然语言处理
SMedBERT: A Knowledge-Enhanced Pre-trained Language Model with Structured Semantics for Medical Text Mining,2021,57,17,4,4fdaf912ad474e4d52b2b8915535ab5a9e8ea94d,,0,0,0,0,0,0,0,11,10,20,11,自然语言处理
What is Your Article Based On? Inferring Fine-grained Provenance,2021,4,1,0,aebdd7aab992437ba66cd81eab9306cc38bb8357,,0,0,0,0,0,0,0,0,2,2,0,自然语言处理
Cross-modal Memory Networks for Radiology Report Generation,2021,334,60,9,db2bd466953f3ea49280988e1659b6ac3f639e45,,0,0,0,0,0,0,1,1,25,66,119,多模态学习
Controversy and Conformity: from Generalized to Personalized Aggressiveness Detection,2021,31,8,0,4026ae4e613e3e235ac9c999cccce31edeadf5f5,,0,0,0,0,0,0,0,4,2,13,4,自然语言处理
Multi-perspective Coherent Reasoning for Helpfulness Prediction of Multimodal Reviews,2021,22,7,0,73850065ad0a76b3ca85f356e11bed7eb71409f9,,0,0,0,0,0,0,0,0,5,7,2,多模态学习
Instantaneous Grammatical Error Correction with Shallow Aggressive Decoding,2021,71,34,1,3efd4b048dd7544333092332bccc3f0aea79f5c7,,0,0,0,0,0,0,0,2,15,25,15,自然语言处理
AutomaticICDCoding via Interactive Shared Representation Networks with Self-distillation Mechanism,2021,62,16,0,ce2ed0c0fc58ff34061bd1f8e200c8c5aff71908,,0,0,0,0,0,0,0,0,14,23,13,机器学习（含深度学习）
PHMOSpell: Phonological and Morphological Knowledge GuidedChinese Spelling Check,2021,71,25,3,9998875164c1d46c8c41be6f22171e90abf0ccbe,,0,0,0,0,0,0,0,2,19,20,19,自然语言处理
Improving Encoder by Auxiliary Supervision Tasks for Table-to-Text Generation,2021,27,6,0,ef358603d387ca392b889b18b8314e08cdc5d83b,,0,0,0,0,0,0,0,2,6,5,9,自然语言处理
Bridging Subword Gaps in Pretrain-Finetune Paradigm for Natural Language Generation,2021,19,8,0,58e13e1fed9b28e50efcaff611772801d7980c80,,0,0,0,0,0,0,0,2,4,5,4,自然语言处理
Long-Span Summarization via Local Attention and Content Selection,2021,45,13,0,f4566761fe39c4b5273d696d9bc3f4195c9325bb,,0,0,0,0,0,0,0,4,16,12,7,自然语言处理
Capturing Relations between Scientific Papers: An Abstractive Model for Related Work Section Generation,2021,61,21,0,85bc3c3707e514430ed29dfedc454d5f77630f46,,0,0,0,0,0,0,0,0,16,12,24,自然语言处理
Generating Query Focused Summaries from Query-Free Resources,2021,39,18,2,94b1bb4c23affc1b02a479e1b0347c1de0b17b11,,0,0,0,0,0,0,0,7,7,11,10,自然语言处理
Robustifying Multi-hopQAthrough Pseudo-Evidentiality Training,2021,14,8,0,a0c51191f7b3fa8207b4401903c10b87e2458129,,0,0,0,0,0,0,0,1,6,6,0,自然语言处理
xMoCo: Cross Momentum Contrastive Learning for Open-Domain Question Answering,2021,36,13,0,cd2f3398727bf3d5ccef42b33ad9097aeb1c44f1,,0,0,0,0,0,0,0,3,17,8,4,自然语言处理
Learn to Resolve Conversational Dependency: A Consistency Training Framework for Conversational Question Answering,2021,42,20,0,653927114923a82bbe92e4872e5dd555f078c056,,0,0,0,0,0,0,0,1,17,12,7,自然语言处理
PhotoChat: A Human-Human Dialogue Dataset With Photo Sharing Behavior For Joint Image-Text Modeling,2021,65,28,0,cdd00f4a6741011313f331a6705c841ce2b4479c,,0,0,0,0,0,0,0,1,6,18,23,多模态学习
Good for Misconceived Reasons: An Empirical Revisiting on the Need for Visual Context in Multimodal Machine Translation,2021,97,42,2,65ebd6debde06e4e41dab9fed0ff142e5ec12561,,0,0,0,0,0,0,0,1,18,24,26,多模态学习
Attend What You Need: Motion-Appearance Synergistic Networks for Video Question Answering,2021,57,16,0,9c2f872cad55d691d484b42c2a8dd95b1222a958,,0,0,0,0,0,0,1,1,18,20,11,多模态学习
BERTifying the HiddenMarkov Model for Multi-Source Weakly Supervised Named Entity Recognition,2021,37,12,3,92d9231cf56d7d5cf388cb33c4a2cfc00f8cbef8,,0,0,0,0,0,0,0,4,16,5,8,自然语言处理
CIL: Contrastive Instance Learning Framework for Distantly Supervised Relation Extraction,2021,61,20,3,04885b8ff6cad73eba0905e515428d1bdf3088b3,,0,0,0,0,0,0,0,2,15,21,11,自然语言处理
An End-to-End Progressive Multi-Task Learning Framework for Medical Named Entity Recognition and Normalization,2021,29,6,1,49804b6edc7644af7482171239ab9945c35cb77f,,0,0,0,0,0,0,1,3,4,11,7,自然语言处理
PRGC: Potential Relation and Global Correspondence Based Joint Relational Triple Extraction,2021,249,58,20,7b66a5dd12d4b262138dc5864e908bc87f2d919a,,0,0,0,0,0,0,0,11,36,64,75,自然语言处理
Learning from Miscellaneous Other-Class Words for Few-shot Named Entity Recognition,2021,53,16,1,4a534218cde7fd2a2efcc05b6f541b4c34596079,,0,0,0,0,0,0,0,1,13,22,13,自然语言处理
Joint Biomedical Entity and Relation Extraction with Knowledge-Enhanced Collective Inference,2021,68,20,3,983fdd94067ff52972a931595bffb8933d6df968,,0,0,0,0,0,0,0,5,17,25,17,自然语言处理
Fine-grained Information Extraction from Biomedical Literature based on Knowledge-enrichedAbstractMeaningRepresentation,2021,33,11,2,41350b24e0766b40a90fede59adec1531340dea9,,0,0,0,0,0,0,0,2,9,7,10,自然语言处理
UnleashGPT-2 Power for Event Detection,2021,54,21,2,2cfeea5d8aadaacaba1c693a6af8c3d651ab4fa5,,0,0,0,0,0,0,0,7,20,14,9,自然语言处理
CLEVE:Contrastive Pre-training for Event Extraction,2021,126,48,2,2580aed3ac10d971f86d21f4c06db2de0cfb3c22,,0,0,0,0,0,0,0,7,36,41,24,自然语言处理
Document-level Event Extraction via Parallel Prediction Networks,2021,94,32,6,c952b73fd8ac6a7d4ad00d78f6b3b8d1caed6a8f,,0,0,0,0,0,0,0,5,14,27,29,自然语言处理
StructuralLM: Structural Pre-training for Form Understanding,2021,142,50,0,0fc66c750d06da8dc47e7a3ae9f24af9ff3d6617,,0,0,0,0,0,0,0,7,35,51,33,自然语言处理
Dual Graph Convolutional Networks for Aspect-based Sentiment Analysis,2021,396,76,20,02b1bc3601aafbafc4cf8b27557e599a1690f295,,0,0,0,0,0,0,0,6,77,102,114,自然语言处理
Multi-Label Few-Shot Learning for Aspect Category Detection,2021,45,15,1,4bcd811142901c798c785a6aee4b6ae40bdabe19,,0,0,0,0,0,0,0,0,14,12,11,自然语言处理
Argument Pair Extraction via Attention-guided Multi-Layer Multi-Cross Encoding,2021,26,12,0,bdec7620d1df7fc9a32f19d7d90a5e47ee4bddb2,,0,0,0,0,0,0,0,2,5,8,11,自然语言处理
A Neural Transition-based Model for Argumentation Mining,2021,45,17,0,975d02b643fb13f13a478f7b7a5bc4e3748baf5b,,0,0,0,0,0,0,0,2,12,7,11,自然语言处理
Keep It Simple: Unsupervised Simplification of Multi-Paragraph Text,2021,72,23,0,f07029549bdb29a7afce1acd824fbe4e3dfb25d5,,0,0,0,0,0,0,1,1,11,25,18,自然语言处理
Long Text Generation by Modeling Sentence-Level and Discourse-Level Coherence,2021,89,38,2,798c61b2b985e918a74b9aa154e6bc3f01040763,,0,0,0,0,0,0,1,1,21,31,17,自然语言处理
OpenMEVA: A Benchmark for Evaluating Open-ended Story Generation Metrics,2021,69,25,0,7ffc1b425026e916cd6db37c79df3e08e8f47ee6,,0,0,0,0,0,0,1,4,10,21,19,自然语言处理
DYPLOC: Dynamic Planning of Content Using Mixed Language Models for Text Generation,2021,23,10,0,07cf32655f229ed0bfa76aad7e1afc60ea5bc9a5,,0,0,0,0,0,0,0,1,12,3,7,自然语言处理
Controllable Open-ended Question Generation with A New Question Type Ontology,2021,59,24,3,0f60df76da1f55c4a904e3d9a40d30798c171103,,0,0,0,0,0,0,0,3,13,14,13,自然语言处理
Selective Knowledge Distillation for Neural Machine Translation,2021,65,27,1,926eb6dbb08791dad76e4a0468731b02a85a5bba,,0,0,0,0,0,0,0,6,16,15,17,自然语言处理
Measuring and Increasing Context Usage in Context-Aware Machine Translation,2021,64,23,0,83145b7a391b792e24d8d38f74ed6b6ae7a149dc,,0,0,0,0,0,0,0,8,9,18,18,自然语言处理
GhostBERT: Generate More Features with Cheap Operations forBERT,2021,26,11,0,ef7c03ccd3a044d92a8c457c9bb969c6344f9d5c,,0,0,0,0,0,0,1,6,7,8,2,自然语言处理
Super Tickets in Pre-Trained Language Models: From Model Compression to Improving Generalization,2021,72,38,3,e638b9e6ee09ab4fa748b748099e0f03d471d803,,0,0,0,0,0,1,1,6,19,18,19,自然语言处理
A Novel Estimator of Mutual Information for Learning to Disentangle Textual Representations,2021,52,27,0,7018b5d9e98fb9a2c4d6b5b14594e9187e234a82,,0,0,0,0,0,0,1,7,15,14,7,表示学习与优化方法
Determinantal Beam Search,2021,16,7,0,f4364b0ea43247935c88d29532ab58da85b3bb32,,0,0,0,0,0,0,0,2,4,3,4,自然语言处理
Multi-hop Graph Convolutional Network with High-order Chebyshev Approximation for Text Reasoning,2021,3,1,0,bf07a4087e53738a0ed5aa263e4a5ff730ae74e1,,0,0,0,0,0,0,0,0,0,2,1,自然语言处理
Accelerating Text Communication via Abbreviated Sentence Input,2021,12,6,1,578c9b095b166549625d2221ea4c1446eeb114f6,,0,0,0,0,0,0,0,1,2,4,3,自然语言处理
"Regression Bugs Are In Your Model! Measuring, Reducing and Analyzing Regressions InNLPModel Updates",2021,19,9,0,4f92221c7cedb1bd6212276e1c122dcac9860750,,0,0,0,0,0,0,0,0,4,5,5,模型可解释性、公平性、应用系统等
Detecting Propaganda Techniques in Memes,2021,100,28,1,ed7391f944d413d8d2e67d8d03bc1d4f8e83a327,,0,0,0,0,0,0,1,13,25,19,30,多模态学习
On the Efficacy of Adversarial Data Collection for Question Answering: Results from a Large-Scale Randomized Study,2021,37,15,0,c5e4eafd85949e6aac9d8e98d5e03b2acf444046,,0,0,0,0,0,0,0,9,14,6,6,自然语言处理
End-to-End Training of Neural Retrievers for Open-Domain Question Answering,2021,107,54,1,6658f682d31d017db54382daf31a99f77620d989,,0,0,0,0,0,0,0,20,28,20,23,自然语言处理
Question Answering Over Temporal Knowledge Graphs,2021,169,81,7,47fe46e561e3b270407b7bffa176e35291f165a7,,0,0,0,0,0,0,0,9,30,35,42,自然语言处理
Language Model Augmented Relevance Score,2021,11,4,1,ea45423c8f44025a276f6e88aafffbf87a898c89,,0,0,0,0,0,0,0,0,8,1,1,自然语言处理
DExperts: Decoding-Time Controlled Text Generation with Experts and Anti-Experts,2021,431,204,2,02f033482b8045c687316ef81ba7aaae9f0a2e1c,,0,0,0,0,0,0,1,13,72,97,152,自然语言处理
"Polyjuice: Generating Counterfactuals for Explaining, Evaluating, and Improving Models",2021,279,115,2,506e400330356db96ac68685e473f3b6ace370a3,,0,0,0,0,0,0,0,25,59,78,70,模型可解释性、公平性、应用系统等
Metaphor Generation with Conceptual Mappings,2021,55,25,0,432da56e21e0d4c85f7ea58159f363732c4ecdd4,,0,0,0,0,0,0,1,5,13,11,13,自然语言处理
Learning Latent Structures for Cross Action Phrase Relations in Wet Lab Protocols,2021,2,0,0,bd235d6ea116eec1fdb8a5410b61c4a92e19727f,,0,0,0,0,0,0,0,1,0,0,0,表示学习与优化方法
"Multimodal Multi-Speaker Merger & Acquisition Financial Modeling: A New Task, Dataset, and Neural Baselines",2021,16,6,0,15322b1ed9e8c062b9077a2bc48cd965f8d41d72,,0,0,0,0,0,0,0,0,4,1,8,多模态学习
Mid-Air Hand Gestures for Post-Editing of Machine Translation,2021,3,1,0,a2844b687ad11315a6a8d7c528560c21d40d7260,,0,0,0,0,0,0,0,1,1,1,0,自然语言处理
Inter-GPS: Interpretable Geometry Problem Solving with Formal Language and Symbolic Reasoning,2021,350,77,4,fb1c90806fc5ec72987f58110aa255edbce6620d,,0,0,0,0,0,0,0,3,19,31,114,基础 AI 理论
Joint Verification and Reranking for Open Fact Checking Over Tables,2021,27,10,0,3ce32d492aa14a2048d928957e9d15bcd92e8294,,0,0,0,0,0,0,0,8,5,3,6,自然语言处理
Evaluation of Thematic Coherence in Microblogs,2021,5,3,0,99211c5cfe0da6e18330c38f64b2587bbbc4c389,,0,0,0,0,0,0,0,0,3,1,1,自然语言处理
Neural semi-MarkovCRFfor Monolingual Word Alignment,2021,18,10,0,c552c158776ad85814ef4fbca5b040d443573dda,,0,0,0,0,0,0,0,1,6,7,3,自然语言处理
Are Missing Links Predictable? An Inferential Benchmark for Knowledge Graph Completion,2021,28,12,0,18979d2dfa2c15a8930c494517407c7c7b6e3526,,0,0,0,0,0,0,0,0,10,7,8,表示学习与优化方法
ConvoSumm: Conversation Summarization Benchmark and Improved Abstractive Summarization with Argument Mining,2021,64,26,0,fa51076458b7bcf9a60f476d525755e47199a6d8,,0,0,0,0,0,0,0,6,22,15,13,自然语言处理
Improving Factual Consistency of Abstractive Summarization via Question Answering,2021,92,43,0,73cb36eb79e8d21a0e154e7984e4fe8a47cc0be9,,0,0,0,0,0,0,0,7,27,32,16,自然语言处理
EmailSum: Abstractive Email Thread Summarization,2021,41,14,2,f03afeef6f36da2f5b6531b65c996a7b8ea521dd,,0,0,0,0,0,0,1,4,12,12,7,自然语言处理
Cross-Lingual Abstractive Summarization with Limited Parallel Resources,2021,54,16,3,146b054c3389213862eb00dde623ca7edba888e1,,0,0,0,0,0,0,0,5,15,19,10,自然语言处理
Dissecting Generation Modes for Abstractive Summarization Models via Ablation and Attribution,2021,17,5,0,143310c074eb09d5e60adea4c42250dbe03bf9f2,,0,0,0,0,0,0,0,4,6,3,3,自然语言处理
Learning Prototypical Functions for Physical Artifacts,2021,6,3,0,8c748fbc290f7748cbf223a8c3674936808fc45d,,0,0,0,0,0,0,0,1,1,2,0,表示学习与优化方法
Verb Knowledge Injection for Multilingual Event Processing,2021,11,7,0,ce2e6a287e2b1898665035b1a734d3a559c0933c,,0,0,0,0,0,0,0,0,3,3,3,自然语言处理
Lexical Semantic Change Discovery,2021,34,5,0,3be4340615904d3b2452a5cba98d7f265b63a6f4,,0,0,0,0,0,0,0,1,5,5,8,自然语言处理
Using Meta-Knowledge Mined from Identifiers to Improve Intent Recognition in Conversational Systems,2021,9,1,0,72a281af1054753d9db50f585139300abd7b515d,,0,0,0,0,0,0,0,0,5,2,1,自然语言处理
Space Efficient Context Encoding for Non-Task-Oriented Dialogue Generation with Graph Attention Transformer,2021,24,6,0,14312b5c345a0c7c210773436579500c507852e3,,0,0,0,0,0,0,0,0,10,8,3,自然语言处理
DialogueCRN: Contextual Reasoning Networks for Emotion Recognition in Conversations,2021,244,62,7,72b2f7b5ebde06779b9842908fbae902cc4b9674,,0,0,0,0,0,0,0,5,30,68,71,自然语言处理
Cross-replication Reliability - An Empirical Approach to Interpreting Inter-rater Reliability,2021,34,15,2,3130fa914c733c9fffcf4c92d8dcaca93fadada6,,0,0,0,0,0,0,0,1,5,9,10,概率统计与推理基础
TIMEDIAL: Temporal Commonsense Reasoning in Dialog,2021,78,34,1,62953ca1252c9febe07c7007a10911726f37792d,,0,0,0,0,0,1,0,4,14,23,20,自然语言处理
Improving Paraphrase Detection with the Adversarial Paraphrasing Task,2021,40,12,1,191635f4457f06193920baaceba57d4c462b452d,,0,0,0,0,0,0,0,0,11,16,11,自然语言处理
ADEPT: An Adjective-Dependent Plausibility Task,2021,6,2,0,c8206c0450c6928614577899b92fa389365c423d,,0,0,0,0,0,0,0,1,1,1,2,自然语言处理
Hate Speech Detection Based on Sentiment Knowledge Sharing,2021,51,13,0,afaee3bd71a3ca31b883179270589e1588ee4eee,,0,0,0,0,0,0,0,1,10,12,13,自然语言处理
Transition-based Bubble Parsing: Improvements on Coordination Structure Prediction,2021,0,0,0,a61e3e99cc10bc3a5b58e420cf66a9954d3cb43e,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
SpanNER: Named Entity Re-/Recognition as Span Prediction,2021,116,38,5,6efec9c3b3bb05b71c58786ffab6d40c31bcae96,,0,0,0,0,0,0,0,9,26,38,21,自然语言处理
StructFormer: Joint Unsupervised Induction of Dependency and Constituency Structure from Masked Language Modeling,2021,46,21,0,5042235979c7e91f0252e1d0bb182a55564a18f5,,0,0,0,0,0,0,0,11,8,16,6,自然语言处理
Language Embeddings for Typology and Cross-lingual Transfer Learning,2021,12,4,0,ec844466feda60d664d5173ff011fea1c275f1fa,,0,0,0,0,0,0,0,2,3,4,3,自然语言处理
Can Sequence-to-Sequence Models Crack Substitution Ciphers?,2021,9,3,0,6ac0dcfd9302ed128a035dfe77ebb9e665c01185,,0,0,0,0,0,0,0,0,3,2,1,自然语言处理
Beyond Noise: Mitigating the Impact of Fine-grained Semantic Divergences on Neural Machine Translation,2021,14,7,0,1d7e3bc217fe097ca39b366e98fbbe59fa6bff43,,0,0,0,0,0,0,0,2,6,3,1,自然语言处理
Discriminative Reranking for Neural Machine Translation,2021,57,27,0,c47cac224ff59892abfd6af316b0f9e082f97012,,0,0,0,0,0,0,0,1,17,16,12,自然语言处理
Mind Your Outliers! Investigating the Negative Impact of Outliers on Active Learning for Visual Question Answering,2021,97,34,0,5441598e2b690a15198b7a38359e5936e4a46114,,0,0,0,0,0,0,0,9,31,30,19,多模态学习
All That’s ‘Human’ Is Not Gold: Evaluating Human Evaluation of Generated Text,2021,473,143,13,a16ae67070de155789a871cb27ecbf9eaa98b379,,0,0,0,0,0,0,0,19,71,121,137,自然语言处理
Scientific Credibility of Machine Translation Research: A Meta-Evaluation of 769 Papers,2021,110,37,4,e399e78f2c236802aa50aef95554a3768079edb1,,0,0,0,0,0,0,0,20,37,27,14,自然语言处理
Neural Machine Translation with Monolingual Translation Memory,2021,112,42,2,73ee65c312e64d7c5e581d55082d61c0f26707fb,,0,0,0,0,0,0,0,6,33,23,37,自然语言处理
Intrinsic Dimensionality Explains the Effectiveness of Language Model Fine-Tuning,2021,711,205,18,e54ffc76d805c48660bb0fd20019ca82ac94ba0d,,0,0,0,0,0,0,0,24,50,136,250,表示学习与优化方法
Including Signed Languages in Natural Language Processing,2021,129,39,1,c4358134954d8e62939c3a8b9ba8e953d951f73b,,0,0,0,0,0,0,0,7,28,26,41,自然语言处理
Vocabulary Learning via Optimal Transport for Neural Machine Translation,2021,100,38,1,fe603a5b70865d4554db4a03c8b590bfd407561c,,0,0,0,0,0,0,0,7,30,20,25,自然语言处理
ProbabilisticFastText for Multi-Sense Word Embeddings,2018,150,31,7,812580f6800bf0db4df0f48af6893b5ff1970fb3,,0,0,0,0,7,15,26,22,22,25,15,自然语言处理
A La Carte Embedding: Cheap but Effective Induction of Semantic Feature Vectors,2018,105,32,2,542b9b17bb6273ee68281b7f29994b2b29d038b8,,0,0,0,0,11,18,13,11,11,16,15,自然语言处理
Unsupervised Learning of Distributional Relation Vectors,2018,25,9,0,5fc80b69bfd3fe63ae2c55f4b7d8f961ceac48e1,,0,0,0,0,4,9,4,4,0,3,1,表示学习与优化方法
Explicit Retrofitting of Distributional Word Vectors,2018,76,29,0,165a74c246d7942efd1829b4316aa5120d1ebf12,,0,0,0,1,3,23,24,7,11,4,1,表示学习与优化方法
Unsupervised Neural Machine Translation with Weight Sharing,2018,130,52,1,5206960404cbe05162e9f95067c56c3d0bd6f81b,,0,0,0,0,9,37,34,17,13,7,7,自然语言处理
Triangular Architecture for Rare Language Translation,2018,34,11,2,e8b02e05d44c7b1ec9dac3e211eef62a3cd2d9f3,,0,0,0,0,3,7,11,5,1,5,1,自然语言处理
Subword Regularization: Improving Neural Network Translation Models with Multiple Subword Candidates,2018,1264,441,20,e73bd7f9bdc262b9b7fb60ca0d5230d3ab0fad5e,,0,0,0,0,23,95,171,213,195,211,195,自然语言处理
The Best of Both Worlds: Combining Recent Advances in Neural Machine Translation,2018,470,161,17,bb669de2fce407df2f5cb2f8c51dedee3f467e04,,0,0,0,0,37,120,96,66,58,50,26,自然语言处理
Ultra-Fine Entity Typing,2018,223,101,4,4157834ed2d2fea6b6f652a72a9d0487edbc9f57,,0,0,0,0,3,22,34,41,43,34,31,自然语言处理
Hierarchical Losses and New Resources for Fine-grained Entity Typing and Linking,2018,95,38,0,35112824817b78156a6b2bcd2a5622a26ee16600,,0,0,0,0,3,22,24,16,12,10,2,自然语言处理
Improving Knowledge Graph Embedding Using Simple Constraints,2018,143,45,7,322aa32b2a409d2e135dbb14736d9aeb497f1c52,,0,0,0,0,5,25,24,15,21,26,15,表示学习与优化方法
Towards Understanding the Geometry of Knowledge Graph Embeddings,2018,43,17,1,477cc0e5533ed08768f83d41718feaf7cbcaf3a6,,0,0,0,0,4,9,10,5,3,6,2,表示学习与优化方法
A Unified Model for Extractive and Abstractive Summarization using Inconsistency Loss,2018,246,104,6,d381709212dccf397284eee54a1e3010a4ef777f,,0,0,0,0,8,57,59,46,33,22,16,自然语言处理
"Retrieve, Rerank and Rewrite: Soft Template Based Neural Summarization",2018,202,81,4,71fa9cfcc7d6584f4e9f7ad2a2c1a6234eec412d,,0,0,0,0,5,39,54,30,28,21,14,自然语言处理
Simple and Effective Text Simplification Using Semantic and Neural Methods,2018,78,18,2,98010d874616a9aada03fd0c99f80e4187ac7dee,,0,0,0,0,1,13,15,14,6,10,14,自然语言处理
"Obtaining Reliable Human Ratings of Valence, Arousal, and Dominance for 20,000English Words",2018,554,106,18,502c1e8bba1578241c354a54926ca913d5fa9c8a,,0,0,1,1,12,32,63,89,97,95,85,自然语言处理
Comprehensive Supersense Disambiguation ofEnglish Prepositions and Possessives,2018,68,12,0,07bb6fc501eef8a6c298ebcf60b7dea46b6a23c0,,0,0,0,2,2,10,11,18,10,8,3,自然语言处理
"A Corpus with Multi-Level Annotations of Patients, Interventions and Outcomes to Support Language Processing for Medical Literature",2018,237,58,5,0a78873e41615798d09391d9f40d41666b8c9beb,,0,0,0,0,1,16,45,40,30,39,45,自然语言处理
Efficient Online Scalar Annotation with Bounded Support,2018,47,19,0,9c2d6e1354dfe21461618bf4492d4962037ddbe6,,0,0,0,0,1,7,5,13,9,6,4,概率统计与推理基础
Neural Argument Generation Augmented with Externally Retrieved Evidence,2018,65,30,0,01f401fefac301b8a49371099e4039b4c74d5d73,,0,0,0,0,1,11,9,10,5,13,13,自然语言处理
A Stylometric Inquiry into Hyperpartisan and Fake News,2018,659,96,43,ed31e1225f6a76b469dfe4d022b235dc70be4390,,0,0,1,6,34,116,117,99,84,78,72,自然语言处理
Retrieval of the Best Counterargument without Prior Topic Knowledge,2018,177,72,0,0067eecf8b510612274d9be331f366ad51d9b561,,0,0,0,0,0,13,11,14,22,32,39,自然语言处理
LinkNBed: Multi-Graph Representation Learning with Entity Linkage,2018,45,15,0,4f066299d62bdc87be1f6173a906a1f07a15a496,,0,0,0,0,3,7,11,7,6,6,3,表示学习与优化方法
Probabilistic Embedding of Knowledge Graphs with Box Lattice Measures,2018,148,58,1,c6e0d70a81a83143d1f3b220d0941843ca03ca71,,0,0,0,0,2,14,28,20,21,25,24,概率统计与推理基础
Graph-to-Sequence Learning using Gated Graph Neural Networks,2018,336,100,11,f11198dc277af1c5547ab3ae8d562fc8c16a7c70,,0,0,0,0,6,57,87,65,60,29,16,表示学习与优化方法
"Sharp Nearby, Fuzzy Far Away: How Neural Language Models Use Context",2018,309,103,9,fd5794fc63d5f19bf83cf7baa36e0aa62cbf6299,,0,0,0,0,19,50,46,48,48,47,34,自然语言处理
"BridgingCNNs,RNNs, and Weighted Finite-State Machines",2018,24,12,0,6bf2f1dc081b319ed55f2e185278c7ebfacd9e45,,0,0,0,0,1,4,6,2,5,2,4,基础 AI 理论
Zero-shot Learning of Classifiers from Natural Language Quantification,2018,59,26,0,71ef496cf93a56f76e07f48400389001e0bcb7d6,,0,0,0,0,3,8,10,12,16,7,1,自然语言处理
Universal Language Model Fine-tuning for Text Classification,2018,3903,791,141,1e077413b25c4d34945cc2707e17e46ed4fe784a,,0,0,1,3,78,596,753,662,517,476,396,自然语言处理
Evaluating neural network explanation methods using hybrid documents and morphosyntactic agreement,2018,87,25,1,1a9977f0d02fad288ad0c9c99fa871ac88f6688c,,0,0,0,0,1,17,25,17,8,9,8,模型可解释性、公平性、应用系统等
Multitask Parsing Across Semantic Representations,2018,67,17,1,7ada8577807aefcad4f8120e8a031cceba065ec9,,0,0,0,0,3,28,16,12,6,2,0,自然语言处理
Character-Level Models versus Morphology in Semantic Role Labeling,2018,17,3,0,b38a82616dd35618b3d0b60e990b97c25efc93fb,,0,0,0,0,0,4,4,3,4,1,1,自然语言处理
Using Intermediate Representations to Solve Math Word Problems,2018,30,10,1,e889e2dd1647fdfc28edb9abe08a863b704f08be,,0,0,0,1,1,5,3,7,3,4,4,自然语言处理
Discourse Representation Structure Parsing,2018,4,0,1,9db0aca2df15157884e7188cf2a33996dbcf00db,,0,0,0,0,0,0,0,0,0,0,2,自然语言处理
