title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
Similarity Preserving Representation Learning for Time Series Clustering.,2019,69,12,1,9b304cc1a3f6b9c796a7eba81298989a59549a96,,0,0,0,0,2,5,3,14,11,16,8,表示学习与优化方法
Simple Conditionals with Constrained Right Weakening.,2019,4,1,0,85e9c6656562fa94599a8f5cda53d153dff3cbc0,,0,0,0,0,0,0,2,1,1,0,0,基础 AI 理论
Simultaneous Prediction Intervals for Patient-Specific Survival Curves.,2019,7,0,0,0b704bd905a962618719b05db7f4b98b08c562c2,,0,0,0,0,0,1,1,1,0,3,1,概率统计与推理基础
Simultaneous Representation Learning and Clustering for Incomplete Multi-view Data.,2019,56,9,1,4c08f8cc94a3186adbe6b52459a74b4d2257766f,,0,0,0,0,1,2,7,8,8,10,11,多模态学习
Single-Channel Signal Separation and Deconvolution with Generative Adversarial Networks.,2019,24,5,1,32b337299391c227ee8328c925067d9a06002e69,,0,0,0,0,0,0,5,5,3,3,4,机器学习（含深度学习）
Sketched Iterative Algorithms for Structured Generalized Linear Models.,2019,0,0,0,adfc0cc02ee59db987c61878834589e7f26e7aa7,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
SlateQ: A Tractable Decomposition for Reinforcement Learning with Recommendation Sets.,2019,156,50,5,ecba7d8d3981b88f6ae29ba8905c9229e1c8779a,,0,0,0,0,0,4,16,29,27,30,34,强化学习与智能决策
Soft Policy Gradient Method for Maximum Entropy Deep Reinforcement Learning.,2019,42,6,1,30a136e860f105604eba58dc880b9253c5f3202c,,0,0,0,0,0,1,7,7,4,4,11,强化学习与智能决策
Solving Continual Combinatorial Selection via Deep Reinforcement Learning.,2019,11,2,1,27f5268bb412ed98a17095b900b1569f0783935c,,0,0,0,0,0,0,2,3,2,2,1,强化学习与智能决策
Solving the Satisfiability Problem of Modal Logic S5 Guided by Graph Coloring.,2019,5,1,1,d00058499d4cd4b2bb714c066cd1def05c84c563,,0,0,0,0,0,0,0,1,0,3,0,基础 AI 理论
Some Things are Easier for the Dumb and the Bright Ones (Beware the Average!).,2019,1,0,0,0cd19661e481886b989a9dcacad4da6e69eccd29,,0,0,0,0,0,0,0,0,0,1,0,概率统计与推理基础
SparseSense: Human Activity Recognition from Highly Sparse Sensor Data-streams Using Set-based Neural Networks.,2019,21,3,0,3c021e52d47745e6f38f79e08b662c2ff06b6d81,,0,0,0,0,0,0,5,5,4,3,2,机器学习（含深度学习）
Spatio-Temporal Attentive RNN for Node Classification in Temporal Attributed Graphs.,2019,88,24,1,4c4ecd0385f638e069186b1073a6a0ae22c15d61,,0,0,0,0,0,4,9,14,18,20,13,表示学习与优化方法
Spectral Perturbation Meets Incomplete Multi-view Data.,2019,149,28,3,41dcb38b8ab048a80b7aec18758cdd8c5b56b38c,,0,0,0,0,0,1,8,11,27,32,35,多模态学习
Spotting Collective Behaviour of Online Frauds in Customer Reviews.,2019,34,7,0,e8108584626afe775fa9972bab23b0aa0fb588e7,,0,0,0,0,0,2,10,5,6,4,4,自然语言处理
Stable and Envy-free Partitions in Hedonic Games.,2019,15,3,1,a316826be4db46b2088864de69c750bc442b9a08,,0,0,0,0,0,0,2,1,3,2,4,基础 AI 理论
Statistical Guarantees for the Robustness of Bayesian Neural Networks.,2019,56,16,0,a105fd80dc0dfbc8f3cc0ea414ffa49a06926c2a,,0,0,0,0,0,8,9,12,6,12,7,概率统计与推理基础
Steady-State Policy Synthesis for Verifiable Control.,2019,14,4,0,db3d2bf5051dcad25af311e660b98e1311d58a96,,0,0,0,0,0,0,5,2,1,3,2,强化学习与智能决策
Stochastic Constraint Propagation for Mining Probabilistic Networks.,2019,8,1,0,f21cfe7efa10761353e631a4b6252d266d4e41e1,,0,0,0,0,0,0,0,1,2,1,1,概率统计与推理基础
Story Ending Prediction by Transferable BERT.,2019,54,18,1,07c53193b50aa0b108b14b9edfbef64ea1e9119b,,0,0,0,0,0,6,14,17,8,5,4,自然语言处理
Strategic Signaling for Selling Information Goods.,2019,1,0,0,50aab7ef93c7dd1505d74e6efbf55c2164af4caf,,0,0,0,0,0,0,0,0,1,0,0,基础 AI 理论
Strategy Logic with Simple Goals: Tractable Reasoning about Strategies.,2019,27,5,0,8c8311f121fd40d2d41c56069d7e95e5e0d2b8c1,,0,0,0,0,0,1,3,5,5,5,3,基础 AI 理论
Strategyproof and Approximately Maxmin Fair Share Allocation of Chores.,2019,22,5,1,d2b034f0c473a179f9cfd256e3d6718cfa2d7796,,0,0,0,0,0,5,4,1,5,6,0,模型可解释性、公平性、应用系统等
Stratified Evidence Logics.,2019,3,0,1,23cba39f2530ce9826fac950fc1bb781306531cb,,0,0,0,0,0,0,1,2,0,0,0,基础 AI 理论
Strong Fully Observable Non-Deterministic Planning with LTL and LTLf Goals.,2019,34,5,1,a9579c21611bc90558815943664ba98bfafd5740,,0,0,0,0,0,3,6,2,7,6,3,强化学习与智能决策
Structure Learning for Safe Policy Improvement.,2019,9,3,0,c47f864bdef551522008b6696c0981ac8c62924e,,0,0,0,0,0,1,0,2,1,4,0,强化学习与智能决策
Structure-Aware Residual Pyramid Network for Monocular Depth Estimation.,2019,126,30,1,f0aabd0d8876d02693b5ecf44ca380cce19c1a55,,0,0,0,0,0,0,11,30,30,20,26,计算机视觉
Subgoal-Based Temporal Abstraction in Monte-Carlo Tree Search.,2019,16,3,0,99c4a4fc463ef56bb14feadbbfb3c79f54bb9d66,,0,0,0,0,0,0,2,4,0,4,2,强化学习与智能决策
Submodular Batch Selection for Training Deep Neural Networks.,2019,25,10,0,60fcff44d7a757c9b05d676d958cd391522626d1,,0,0,0,0,0,2,2,8,4,4,3,表示学习与优化方法
Success Prediction on Crowdfunding with Multimodal Deep Learning.,2019,43,1,4,71bd2d4c7c67b9daef2af1a68646f658df01b8f9,,0,0,0,0,0,2,8,6,6,7,9,多模态学习
Successor Options: An Option Discovery Framework for Reinforcement Learning.,2019,37,9,2,4b51277eac12939867ec04a81bdbc756f61ec9ea,,0,0,0,0,0,1,6,6,6,3,6,强化学习与智能决策
Supervised Set-to-Set Hashing in Visual Recognition.,2019,2,0,0,3a111a94b24c343299813f7ab71ae32fd52f187b,,0,0,0,0,0,0,1,0,1,0,0,计算机视觉
Supervised Short-Length Hashing.,2019,38,4,0,7c6549f095ddd658e61992843abd32dd6687cc30,,0,0,0,0,0,0,7,6,4,9,8,机器学习（含深度学习）
"Swarm Engineering Through Quantitative Measurement of Swarm Robotic Principles in a 10, 000 Robot Swarm.",2019,16,1,0,c6c5a3dbaf152558d52b378b75477a0ab1a7bb29,,0,0,0,0,0,1,4,3,2,4,1,强化学习与智能决策
Swell-and-Shrink: Decomposing Image Captioning by Transformation and Summarization.,2019,4,1,0,29100728a77fb48d977474652ad90104125e9a07,,0,0,0,0,0,0,0,3,1,0,0,计算机视觉
Sybil-Resilient Reality-Aware Social Choice.,2019,29,1,0,7a7409dfd3815d74ef8230f9f274bb977acfdd23,,0,0,0,0,0,4,7,2,8,1,3,模型可解释性、公平性、应用系统等
SynthNet: Learning to Synthesize Music End-to-End.,2019,5,1,0,ffb91cce1fc3403ea0f7b151662bef3d569e2979,,0,0,0,0,0,0,1,1,2,0,1,多模态学习
Synthesizing Datalog Programs using Numerical Relaxation.,2019,56,20,0,6a2106628da2710b7a79f35f66dfd1cc015f14ae,,0,0,0,0,0,2,7,15,15,10,3,基础 AI 理论
Systematic Conservation Planning for Sustainable Land-use Policies: A Constrained Partitioning Approach to Reserve Selection and Design..,2019,3,0,0,a530c3b4aabbadb665d7f88875a0624db8d78299,,0,0,0,0,0,0,2,0,0,1,0,模型可解释性、公平性、应用系统等
T-CVAE: Transformer-Based Conditioned Variational Autoencoder for Story Completion.,2019,135,43,3,970be22374d240011eab2645eea12c2f5cbf9f5f,,0,0,0,0,0,1,16,42,37,14,10,自然语言处理
Tag2Gauss: Learning Tag Representations via Gaussian Distribution in Tagged Networks.,2019,18,6,0,d8ed25a4abb3c2f926f66598608200ee36796f33,,0,0,0,0,0,1,2,7,5,0,2,表示学习与优化方法
Talking Face Generation by Conditional Recurrent Adversarial Network.,2019,207,64,3,7c223baccf679fc212dd4d9ecbebf30b7a8616af,,0,0,0,0,2,8,35,27,38,51,26,计算机视觉
Taming the Noisy Gradient: Train Deep Neural Networks with Small Batch Sizes.,2019,8,4,0,b2cb8bd9ffc207150756dcf6f2f85410131f6509,,0,0,0,0,0,0,4,0,2,1,1,机器学习（含深度学习）
Temporal Information Design in Contests.,2019,5,0,0,e4c6c0cba5aebf36c93b2bb362e6408f6dd83511,,0,0,0,0,0,0,1,0,1,1,2,概率统计与推理基础
Temporal Pyramid Pooling Convolutional Neural Network for Cover Song Identification.,2019,40,15,2,375f3742af9a333da5ca1b7a7933c0f495a4bdf0,,0,0,0,0,0,3,6,3,5,11,5,机器学习（含深度学习）
The Complexity of Model Checking Knowledge and Time.,2019,3,0,0,ae094ac5edd0fc9013b30283f6d2035ee1a39071,,0,0,0,0,0,0,0,0,0,1,0,基础 AI 理论
The Dangers of Post-hoc Interpretability: Unjustified Counterfactual Explanations.,2019,217,51,3,9a88c950ecc0275ce517f35c79280e223c24ff4c,,0,0,0,0,2,9,29,40,49,28,27,模型可解释性、公平性、应用系统等
The Expected-Length Model of Options.,2019,5,3,0,2f58c0c89e33021c9834115a41db07c1a18f9133,,0,0,0,0,0,1,0,2,0,0,1,强化学习与智能决策
The Interplay of Emotions and Norms in Multiagent Systems.,2019,4,0,0,fb5ce13f484fccab4a640d7de6f3da8fd93eb013,,0,0,0,0,0,0,0,1,0,2,1,强化学习与智能决策
The Parameterized Complexity of Motion Planning for Snake-Like Robots.,2019,7,0,0,a4568e9795b0a16fa4fc7eb3e25261eac56d9783,,0,0,0,0,0,1,0,2,2,1,1,基础 AI 理论
The Price of Fairness for Indivisible Goods.,2019,78,20,0,d547ecb4e9b51d938f677739f3ab2f9a81b97bee,,0,0,1,0,2,3,13,11,9,13,16,模型可解释性、公平性、应用系统等
The Price of Local Fairness in Multistage Selection.,2019,18,4,0,0d04ee4fde05f0ad27028f69c62bf5ce286cd1c4,,0,0,0,0,0,0,4,5,3,3,1,模型可解释性、公平性、应用系统等
The Pupil Has Become the Master: Teacher-Student Model-Based Word Embedding Distillation with Ensemble Learning.,2019,13,1,0,8bb52fadb5aa65afab2082ab3924e88dde3946a4,,0,0,0,0,0,0,1,4,2,2,3,自然语言处理
Theoretical Investigation of Generalization Bound for Residual Networks.,2019,7,1,1,49fdd8945ab16b82ef87689cfc4c44a6f5d1d31e,,0,0,0,0,1,0,2,1,2,1,0,基础 AI 理论
Thompson Sampling on Symmetric Alpha-Stable Bandits.,2019,7,3,0,9b522550dae26d3a3b380bd30b3a7e1d25f72cf8,,0,0,0,0,0,0,2,0,2,3,0,强化学习与智能决策
Three-Player Wasserstein GAN via Amortised Duality.,2019,21,9,0,a38d273eb6f8eb0fc0b3eca232c41e80a9e54432,,0,0,0,0,0,0,1,6,6,6,1,机器学习（含深度学习）
Three-quarter Sibling Regression for Denoising Observational Data.,2019,5,2,0,04fbcb426ff76bb532eef377a7b72a8786da3b8b,,0,0,0,0,0,0,2,1,0,0,1,概率统计与推理基础
Topology Attack and Defense for Graph Neural Networks: An Optimization Perspective.,2019,497,153,11,341880efaef452f631a4a5cd61bef5dae47741d7,,0,0,0,0,2,16,73,64,75,78,111,表示学习与优化方法
Topology Optimization based Graph Convolutional Network.,2019,106,29,2,724c386aba4577b43730a9d7a59ae2f29298232c,,0,0,0,0,0,6,12,18,23,14,14,表示学习与优化方法
Toward Efficient Navigation of Massive-Scale Geo-Textual Streams.,2019,25,6,1,c087b4551ed4fede220670fe0aefe273d17401d3,,0,0,0,0,0,1,8,3,6,3,1,自然语言处理
Towards Discriminative Representation Learning for Speech Emotion Recognition.,2019,42,17,0,91fc524fb77ab183e3d3b8e0cfb4caeac6304cf0,,0,0,0,0,0,1,6,5,8,9,10,表示学习与优化方法
Towards Efficient Detection and Optimal Response against Sophisticated Opponents.,2019,44,8,2,fb2993399b894db86972106aab363559e2b9729e,,0,0,0,0,1,3,6,5,13,4,8,强化学习与智能决策
Towards Robust ResNet: A Small Step but a Giant Leap.,2019,42,12,1,1c86bc62dda36a477c48706a4fbc784b70e86804,,0,0,0,0,0,8,12,5,4,4,4,计算机视觉
TransMS: Knowledge Graph Embedding for Complex Relations by Multidirectional Semantics.,2019,78,15,4,3e3a84bbceba79843ca1105939b2eb438c149e9e,,0,0,0,0,0,0,13,13,13,19,11,表示学习与优化方法
Transfer of Temporal Logic Formulas in Reinforcement Learning.,2019,55,5,0,a5c0645162f4b74895b86a98db86df8af680de77,,0,0,0,0,0,6,7,11,9,10,7,强化学习与智能决策
Transferable Adversarial Attacks for Image and Video Object Detection.,2019,247,49,8,f84f88fa0a52c21bb764b87746c8dfbb427525c8,,0,0,0,0,0,7,33,35,38,47,47,计算机视觉
Travel Time Estimation without Road Networks: An Urban Morphological Layout Representation Approach.,2019,33,19,1,9033e39fff45380d34056428ae307025c9fae0bd,,0,0,0,0,0,0,5,2,15,3,5,计算机视觉
Tree Sampling Divergence: An Information-Theoretic Metric for Hierarchical Graph Clustering.,2019,4,1,0,bbb05b2f6abd46d97cfab0adc6b90249d410a390,,0,0,0,0,0,0,0,1,1,0,1,表示学习与优化方法
Trend-Aware Tensor Factorization for Job Skill Demand Analysis.,2019,21,9,1,aa3afd08e0c6e9096907946e0e000609bcce3873,,0,0,0,0,0,0,4,7,2,3,5,概率统计与推理基础
Triplet Enhanced AutoEncoder: Model-free Discriminative Network Embedding.,2019,27,1,1,00c4f86e302132ccf9fe537860bb3c9a9e8e6ce6,,0,0,0,0,0,0,8,10,4,3,1,表示学习与优化方法
Truly Batch Apprenticeship Learning with Deep Successor Features.,2019,38,12,1,fdc99b79b1355fc5f0ef5b81703021344c2ff0ac,,0,0,0,0,0,1,6,11,3,7,4,强化学习与智能决策
Twin-Systems to Explain Artificial Neural Networks using Case-Based Reasoning: Comparative Tests of Feature-Weighting Methods in ANN-CBR Twins for XAI.,2019,84,10,0,bcbf3d3d73f2aef6121b234fa5cf4295d5fcbc50,,0,0,0,0,0,2,13,20,15,14,11,模型可解释性、公平性、应用系统等
Two-Stage Generative Models of Simulating Training Data at The Voxel Level for Large-Scale Microscopy Bioimage Segmentation.,2019,3,0,0,f23288edbc4e9e4c657bb40ae36708919be4e91a,,0,0,0,0,0,0,0,0,2,1,0,计算机视觉
Unified Embedding Model over Heterogeneous Information Network for Personalized Recommendation.,2019,50,12,2,49d269203badf8cd9c5b0bbd2f1c3a8c3cb067a5,,0,0,0,0,0,0,7,13,14,9,5,表示学习与优化方法
Unifying Search-based and Compilation-based Approaches to Multi-agent Path Finding through Satisfiability Modulo Theories.,2019,62,8,1,bbaecebdb50a255293a11f684b0ad8cb10c98dbc,,0,0,0,0,0,5,17,13,11,9,1,强化学习与智能决策
Unifying the Stochastic and the Adversarial Bandits with Knapsack.,2019,28,9,1,9447caca72f7beb8323f60d5b06e06be1161cfa6,,0,0,0,0,2,2,5,3,4,8,3,概率统计与推理基础
Unit Selection Based on Counterfactual Logic.,2019,55,15,1,3b7b49e64a63bf8cdc8087a6f23b64aa421912e9,,0,0,0,0,0,0,2,12,13,14,7,基础 AI 理论
Unobserved Is Not Equal to Non-existent: Using Gaussian Processes to Infer Immediate Rewards Across Contexts.,2019,16,4,0,22433eaf7dc3fecb2e7e2e3560bc383288c98041,,0,0,0,0,0,1,3,4,2,5,1,强化学习与智能决策
Unsupervised Embedding Enhancements of Knowledge Graphs using Textual Associations.,2019,24,3,1,508c28247632c7c61c5e40b409217129e409f17b,,0,0,0,0,0,0,3,5,6,5,4,表示学习与优化方法
Unsupervised Hierarchical Temporal Abstraction by Simultaneously Learning Expectations and Representations.,2019,1,0,0,86cea7ec91371aceea7916bf362839a2ced286a5,,0,0,0,0,0,0,1,0,0,0,0,表示学习与优化方法
Unsupervised Inductive Graph-Level Representation Learning via Graph-Graph Proximity.,2019,80,20,3,307c5103c9ecbfc7f11f120d8ab9f33b24c6c650,,0,0,0,0,1,3,12,19,13,17,5,表示学习与优化方法
Unsupervised Learning of Monocular Depth and Ego-Motion using Conditional PatchGANs.,2019,12,4,0,70f350db7acbf3a98c8a4cc99d4d82d5aeafe678,,0,0,0,0,0,1,5,1,3,1,0,计算机视觉
Unsupervised Learning of Scene Flow Estimation Fusing with Local Rigidity.,2019,63,24,0,f4bd251477b155f6c27378f14975f53211c3c7a1,,0,0,0,0,0,1,11,7,12,22,4,计算机视觉
Unsupervised Neural Aspect Extraction with Sememes.,2019,58,18,6,557cb93cef67e0f9de8aaf7831dd75c6b7e8de71,,0,0,0,0,0,2,9,9,12,10,9,自然语言处理
Using Natural Language for Reward Shaping in Reinforcement Learning.,2019,202,47,2,0fa1c75a452a046e11e775eb6120051c696d9366,,0,0,0,0,0,5,27,25,29,37,42,强化学习与智能决策
Utilizing Non-Parallel Text for Style Transfer by Making Partial Comparisons.,2019,9,2,2,e3a19aa002de091758ea0b7906bf4514b76b5510,,0,0,0,0,0,0,3,1,2,2,1,自然语言处理
VAEGAN: A Collaborative Filtering Framework based on Adversarial Variational Autoencoders.,2019,81,18,3,3273d775c5969176705aa15ac896679b06ad3155,,0,0,0,0,0,0,11,11,14,18,12,机器学习（含深度学习）
Value Function Transfer for Deep Multi-Agent Reinforcement Learning Based on N-Step Returns.,2019,29,7,0,2a2a010175fa23dc2ec0993c1c1be979dd95954c,,0,0,0,0,1,1,2,3,4,3,10,强化学习与智能决策
Variation Generalized Feature Learning via Intra-view Variation Adaptation.,2019,0,0,0,23d23e7dc31628b8657d9fed92afeed5c0da4f82,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
Variational Graph Embedding and Clustering with Laplacian Eigenmaps.,2019,17,3,2,53c538e6cda302434e2a0634c75d3ba58883650c,,0,0,0,0,0,0,2,6,0,2,5,表示学习与优化方法
Video Interactive Captioning with Human Prompts.,2019,3,0,0,c38ae47ae73d9287e181c3f7693c6ca69aa0432e,,0,0,0,0,0,0,1,0,0,0,2,多模态学习
VulSniper: Focus Your Attention to Shoot Fine-Grained Vulnerabilities.,2019,132,18,2,5ccda5765cfe09e3bdabc10facf3645720abfb6c,,0,0,0,0,0,0,10,12,17,34,35,模型可解释性、公平性、应用系统等
Weak Supervision Enhanced Generative Network for Question Generation.,2019,7,3,1,c6502dd4683bc76d9bd486c9f034dbe54985b7fb,,0,0,0,0,0,0,0,1,1,3,1,自然语言处理
Weakly Supervised Multi-Label Learning via Label Enhancement.,2019,25,10,0,4d52c23ccb5c411051fecfa795da54c9b65e09e0,,0,0,0,0,0,0,2,4,1,7,5,机器学习（含深度学习）
Weakly Supervised Multi-task Learning for Semantic Parsing.,2019,4,1,0,9eb1058f94ac2f353e92fe43456560cb26e595b8,,0,0,0,0,0,0,1,3,0,0,0,自然语言处理
Weighted Maxmin Fair Share Allocation of Indivisible Chores.,2019,52,12,0,38249b85233cdf63e4adea44236460120ee71079,,0,0,0,0,0,6,11,8,8,6,7,基础 AI 理论
What Has Been Said? Identifying the Change Formula in a Belief Revision Scenario.,2019,6,1,0,1a84dbbc93e450f3bf706602a8368cee403794ce,,0,0,0,0,0,0,3,1,0,1,1,基础 AI 理论
What to Expect of Classifiers? Reasoning about Logistic Regression with Missing Features.,2019,44,16,0,3447a4ff59da23eb15292241a40f138aeb4b1cbf,,0,0,0,0,0,4,16,12,3,4,2,概率统计与推理基础
Who Should Pay the Cost: A Game-theoretic Model for Government Subsidized Investments to Improve National Cybersecurity.,2019,1,1,0,3a9b24f4f965480ef50d392f8c62bfd0ce31c755,,0,0,0,0,0,0,0,0,1,0,0,强化学习与智能决策
Why Can't You Do That HAL? Explaining Unsolvability of Planning Tasks.,2019,58,6,1,13be405229e8fb143f3d681fd00033051e986da0,,0,0,0,0,0,3,12,9,12,8,5,基础 AI 理论
Worst-Case Discriminative Feature Selection.,2019,13,0,0,a070af094c6cb21744d505ff89726b0dbcf08eef,,0,0,0,0,0,0,3,3,3,0,2,表示学习与优化方法
Worst-Case Optimal Querying of Very Expressive Description Logics with Path Expressions and Succinct Counting.,2019,12,1,0,9e5f018b05ae85fe92d00117c0eceae14e6b9d42,,0,0,0,0,0,1,2,1,3,3,2,基础 AI 理论
Zero-shot Learning with Many Classes by High-rank Deep Embedding Networks.,2019,2,1,0,36cf64034a526f66cb3fd53e06040995ec9f0940,,0,0,0,0,0,0,2,0,0,0,0,机器学习（含深度学习）
Zero-shot Metric Learning.,2019,299,82,1,bdd2972730730844d0366a5e5f596b1aeaa7c3ed,,0,0,0,0,0,0,0,0,1,7,106,机器学习（含深度学习）
Zeroth-Order Stochastic Alternating Direction Method of Multipliers for Nonconvex Nonsmooth Optimization.,2019,19,5,0,8c1cc914a03b806bad79f7f81113b1620c2c5098,,0,0,0,0,0,1,6,4,5,0,1,表示学习与优化方法
iDev: Enhancing Social Coding Security by Cross-platform User Identification Between GitHub and Stack Overflow.,2019,23,2,0,f2d87194ce9e4060e156327f74aee234ef7641b4,,0,0,0,0,0,4,6,3,1,5,1,模型可解释性、公平性、应用系统等
A 3D Convolutional Approach to Spectral Object Segmentation in Space and Time.,2020,4,2,0,68e8d555334b5741a3c546b0c2a13c40d41d85de,,0,0,0,0,0,0,1,1,1,0,0,计算机视觉
A Bi-level Formulation for Label Noise Learning with Spectral Cluster Discovery.,2020,21,7,1,8e1a8c4f5a683ecaa16ba850c43d574b5a63e32d,,0,0,0,0,0,0,2,4,7,3,3,机器学习（含深度学习）
A Complete Characterization of Projectivity for Statistical Relational Models.,2020,10,3,0,dc909c3d1ea2104f34313f88e83a971af6e47d55,,0,0,0,0,0,0,1,2,5,1,1,概率统计与推理基础
A Dataset Complexity Measure for Analogical Transfer.,2020,8,2,1,892a0843c38cd6a9ca6c5f0233f68857bf18edb9,,0,0,0,0,0,0,0,0,2,3,1,基础 AI 理论
A De Novo Divide-and-Merge Paradigm for Acoustic Model Optimization in Automatic Speech Recognition.,2020,9,1,0,ef70d3203b36b06c4b66529faefb0af992915ca7,,0,0,0,0,0,0,0,1,1,2,3,自然语言处理
A Deep Reinforcement Learning Approach to Concurrent Bilateral Negotiation.,2020,32,5,1,b25a7968ba1639ebfd2547aa80102677c8afe79a,,0,0,0,0,0,0,2,6,5,5,5,强化学习与智能决策
A Dual Input-aware Factorization Machine for CTR Prediction.,2020,82,18,3,e3fad711fe93d21d03c7c62b6c27088b7bf73eaa,,0,0,0,0,0,0,4,7,22,20,10,机器学习（含深度学习）
A Framework for Reasoning about Dynamic Axioms in Description Logics.,2020,23,8,0,65ba54e975df00efb288d3984750d2a6a6acd5fa,,0,0,0,0,0,0,3,6,6,7,0,基础 AI 理论
A Fully Rational Account of Structured Argumentation Under Resource Bounds.,2020,25,2,0,8306600cd50cd336329d4f339afa4b82df543c3b,,0,0,0,0,0,0,1,9,3,3,6,基础 AI 理论
A Game Theoretic Approach For Core Resilience.,2020,84,24,1,6419453bd058e60220b117d2c5e5b46186e386a0,,0,0,0,0,0,1,4,14,23,32,9,基础 AI 理论
A Graph-based Interactive Reasoning for Human-Object Interaction Detection.,2020,28,15,0,f6363961dd82e2f3c5331d735b85b6f44128e433,,0,0,0,0,0,0,1,7,5,7,5,计算机视觉
A Graphical and Attentional Framework for Dual-Target Cross-Domain Recommendation.,2020,44,10,0,43e2b9382c12872fe9a48647741046dc2a3bc196,,0,0,0,0,0,0,0,1,2,4,13,表示学习与优化方法
A Journey into Ontology Approximation: From Non-Horn to Horn.,2020,17,2,0,f3535f34d4aa196106194861afdf68a7018f8d2b,,0,0,0,0,0,0,3,7,3,2,1,基础 AI 理论
A Label Attention Model for ICD Coding from Clinical Text.,2020,49,5,2,4d676c598be6135aee9af047947e17451d7ff80d,,0,0,0,0,0,0,0,1,2,4,15,自然语言处理
A Logic of Directions.,2020,2,0,0,e5abf4d426bdfa01bc19390dd3f70c05c8571cc0,,0,0,0,0,0,0,0,0,0,2,0,基础 AI 理论
A Modal Logic for Joint Abilities under Strategy Commitments.,2020,6,1,0,b8d119b166ff01c56b85f6d8aba8d05b62d9cad5,,0,0,0,0,0,0,2,2,1,1,0,基础 AI 理论
A Multi-Objective Approach to Mitigate Negative Side Effects.,2020,33,8,0,57d93b683a9fa660f751f6ba980b6dd8a3126f14,,0,0,0,0,0,0,2,9,8,5,4,模型可解释性、公平性、应用系统等
A New Attention Mechanism to Classify Multivariate Time Series.,2020,27,6,0,950fdff539a2c32cbb74c234df5f74fbd8e7161b,,0,0,0,0,0,0,0,1,2,1,6,机器学习（含深度学习）
A Penny for Your Thoughts: The Value of Communication in Ad Hoc Teamwork.,2020,37,9,0,da83a77dc3432128534fc6aafcfb8789ebea72b5,,0,0,0,0,0,0,1,9,9,7,4,强化学习与智能决策
A Relation-Specific Attention Network for Joint Entity and Relation Extraction.,2020,132,30,10,0fc2b08409def9f7ef6beff8ff2155c0dcff2345,,0,0,0,0,0,0,1,25,22,34,27,自然语言处理
A Sequential Convolution Network for Population Flow Prediction with Explicitly Correlation Modelling.,2020,22,5,0,fcef540fba5da18b8db203962c7d5c3ddf5531d4,,0,0,0,0,0,0,1,7,5,5,3,机器学习（含深度学习）
A Similarity Inference Metric for RGB-Infrared Cross-Modality Person Re-identification.,2020,68,14,2,006f550be1f3a54384ab456446e755c93180cfa3,,0,0,0,0,0,0,3,12,20,12,13,多模态学习
A Spatial Missing Value Imputation Method for Multi-view Urban Statistical Data.,2020,29,6,1,ba9fa418c2d8e0c51da3870562558f0f679e17f8,,0,0,0,0,0,0,0,3,8,10,6,概率统计与推理基础
A Structured Latent Variable Recurrent Network With Stochastic Attention For Generating Weibo Comments.,2020,13,3,0,a1c954dc1a1bcf3af3e5fd8e72120f221e8c63b8,,0,0,0,0,0,0,0,2,5,5,1,自然语言处理
A Two-Stage Matheuristic Algorithm for Classical Inventory Routing Problem.,2020,1,0,0,5e9186f2b5649d2de7050991200425e508e3799c,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
A Unified Model for the Two-stage Offline-then-Online Resource Allocation.,2020,4,3,0,b69ca37b4445037d1951ee2f4618441b4b17ebbf,,0,0,0,0,0,0,0,1,1,1,1,强化学习与智能决策
Accelerating Stratified Sampling SGD by Reconstructing Strata.,2020,4,2,0,969efc3a024d42d7d456933b5e2b5563bac51e06,,0,0,0,0,0,0,0,2,1,0,0,表示学习与优化方法
Achieving Outcome Fairness in Machine Learning Models for Social Decision Problems.,2020,21,1,0,aea117944f5a131568c663d269a311ee5f7d3359,,0,0,0,0,0,0,2,4,7,4,3,模型可解释性、公平性、应用系统等
Action-Guided Attention Mining and Relation Reasoning Network for Human-Object Interaction Detection.,2020,27,9,0,b3b24b7fac0a768aefb9a6ace96257b82e969ee9,,0,0,0,0,0,0,0,8,8,6,2,计算机视觉
AdaBERT: Task-Adaptive BERT Compression with Differentiable Neural Architecture Search.,2020,106,42,2,54d4ff8d536b292149a4fa017c22349cf4e54ce4,,0,0,0,0,1,0,17,32,19,22,10,自然语言处理
Adaptively Multi-Objective Adversarial Training for Dialogue Generation.,2020,7,1,0,b24bde9536bebd623a49f25c86949eeae9240f2d,,0,0,0,0,0,1,0,0,0,4,2,自然语言处理
Adversarial Mutual Information Learning for Network Embedding.,2020,22,3,0,6c22346bdb0f1d7b2cdfcacd674fe0369e9608a1,,0,0,0,0,0,0,1,4,5,7,5,表示学习与优化方法
Adversarial Oracular Seq2seq Learning for Sequential Recommendation.,2020,22,5,0,53361f9a423c7ff4fb0841b757017540b589cdb9,,0,0,0,0,0,0,2,6,5,4,5,机器学习（含深度学习）
