title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
All Politics is Local: Redistricting via Local Fairness,2022,7,3,0,726ad36660d95ac9d47183dd563e648697621fff,,0,0,0,0,0,0,0,0,2,1,2,模型可解释性、公平性、应用系统等
Confident Adaptive Language Modeling,2022,211,63,0,2ef60a4ea4ea53056be811ff55679eb59fb4b586,,0,0,0,0,0,0,0,0,10,49,86,自然语言处理
Submodular Maximization in Clean Linear Time,2022,24,10,0,076f4d70fa42e13aae5533cfdb94f85d619b705b,,0,0,0,0,0,0,0,1,1,7,13,表示学习与优化方法
Parameters or Privacy: A Provable Tradeoff Between Overparameterization and Membership Inference,2022,20,4,1,f9424b375c8002153f929b57b4db4585acb3846d,,0,0,0,0,0,0,0,1,5,4,6,基础 AI 理论
EF-BV: A Unified Theory of Error Feedback and Variance Reduction Mechanisms for Biased and Unbiased Compression in Distributed Optimization,2022,25,6,0,0e9f854529a2122fd5c2f375755e654ef92302e7,,0,0,0,0,0,0,0,1,7,6,4,表示学习与优化方法
DataMUX: Data Multiplexing for Neural Networks,2022,21,12,0,a86d04a60bfdd196f217b2f4a01ef08a8c83896d,,0,0,0,0,0,0,0,0,0,9,8,机器学习（含深度学习）
Biologically-plausible backpropagation through arbitrary timespans via local neuromodulators,2022,13,5,1,8fc711babb1b44b275cd1e54a371376ad8c861c6,,0,0,0,0,0,0,0,0,1,6,3,基础 AI 理论
Revisiting Realistic Test-Time Training: Sequential Inference and Adaptation by Anchored Clustering,2022,59,16,1,1f46546393d138c3953523c16883ede511c6be01,,0,0,0,0,0,0,0,0,2,21,15,机器学习（含深度学习）
Label Noise in Adversarial Training: A Novel Perspective to Study Robust Overfitting,2022,25,7,0,f7d01543a36322d5e35c658efa5ebe29eb914cd8,,0,0,0,0,0,0,0,0,0,9,6,机器学习（含深度学习）
Active Labeling: Streaming Stochastic Gradients,2022,2,1,0,b03011e8514c633158112c5259ecf511d3f62cc7,,0,0,0,0,0,0,0,0,0,1,1,表示学习与优化方法
TOIST: Task Oriented Instance Segmentation Transformer with Noun-Pronoun Distillation,2022,29,8,0,31fefff364f37cc1066598d865ca3fb6b785ed32,,0,0,0,0,0,0,0,0,0,7,9,计算机视觉
Mind the Gap: Understanding the Modality Gap in Multi-modal Contrastive Representation Learning,2022,577,188,2,32e89d4d1225f3e02ac38ec93efc39fb61ccdde8,,0,0,0,0,0,0,0,1,31,99,206,多模态学习
$\alpha$-ReQ : Assessing Representation Quality in Self-Supervised Learning by measuring eigenspectrum decay,2022,35,10,0,219b1a41676d6117b35e21e12a89d307f9b84101,,0,0,0,0,0,0,0,0,0,11,9,表示学习与优化方法
When Combinatorial Thompson Sampling meets Approximation Regret,2022,9,5,0,cab51ed969cd1786f2933cf206c1784e5a8daf37,,0,0,0,0,0,0,0,0,0,2,4,强化学习与智能决策
Pruning has a disparate impact on model accuracy,2022,45,13,0,0c7400b8c2e58aa68b06b98dc4f13ff15c3e1c49,,0,0,0,0,0,0,0,0,2,11,15,模型可解释性、公平性、应用系统等
Sequence Model Imitation Learning with Unobserved Contexts,2022,29,6,0,8874743f412096b0e010071b7cec3d7fbf8fe550,,0,0,0,0,0,0,0,0,1,8,11,强化学习与智能决策
Tikhonov Regularization is Optimal Transport Robust under Martingale Constraints,2022,13,2,1,f80cd5e6728c5d2d789df51b1de0ee51d1619341,,0,0,0,0,0,0,0,2,1,4,5,表示学习与优化方法
Policy Optimization with Linear Temporal Logic Constraints,2022,22,5,0,ba36c1032d4ee4bea58ce71cfd18e12986d652bc,,0,0,0,0,0,0,0,0,1,6,12,强化学习与智能决策
Merging Models with Fisher-Weighted Averaging,2022,507,157,4,06b20a1c6883464fcb2855adc146874fe7937c41,,0,0,0,0,0,0,0,4,23,72,182,机器学习（含深度学习）
Learning to Generate Inversion-Resistant Model Explanations,2022,4,0,0,d4a5736bd515896905ca2b9a28030045bb1b2887,,0,0,0,0,0,0,0,0,1,0,2,模型可解释性、公平性、应用系统等
Unsupervised Multi-View Object Segmentation Using Radiance Field Propagation,2022,31,12,1,430e6f35e197e45d88ce71e6ee1173fd11a6ef8e,,0,0,0,0,0,0,0,0,1,18,8,计算机视觉
Beyond Mahalanobis Distance for Textual OOD Detection,2022,21,8,0,54252416c3a03e8fea9509049a6c6042f45ab488,,0,0,0,0,0,0,0,0,1,6,10,自然语言处理
FasterRisk: Fast and Accurate Interpretable Risk Scores,2022,30,5,1,3a6bea9a2a98136150c1b00deab37a1a09f616fa,,0,0,0,0,0,0,0,0,1,6,5,模型可解释性、公平性、应用系统等
Graph Learning Assisted Multi-Objective Integer Programming,2022,8,1,0,083bbab56b879c77aec3d70e4c9e751bf3b9d532,,0,0,0,0,0,0,0,0,0,3,3,表示学习与优化方法
Revisiting Sliced Wasserstein on Images: From Vectorization to Convolution,2022,27,13,0,8bc50da9481461bf5c3df08f0f90b1f7bd46bf08,,0,0,0,0,0,0,0,2,6,10,5,计算机视觉
SignRFF: Sign Random Fourier Features,2022,5,2,0,739f06659095f70fbd21f6b919b2f1bece0b4c27,,0,0,0,0,0,0,0,0,0,3,1,表示学习与优化方法
The Role of Baselines in Policy Gradient Optimization,2022,23,8,0,db6f58b6aca4931afbd7d9760fea13cbc2c1953c,,0,0,0,0,0,0,0,0,0,6,7,强化学习与智能决策
A Rotated Hyperbolic Wrapped Normal Distribution for Hierarchical Representation Learning,2022,15,4,0,1419dd1fac05c59ae9e53d48ad2143bac9abe668,,0,0,0,0,0,0,0,1,3,4,2,表示学习与优化方法
Private Graph All-Pairwise-Shortest-Path Distance Release with Improved Error Rate,2022,13,3,0,f28a5273ed52ab8c673b5cb3116fd62728189427,,0,0,0,0,0,0,0,0,1,4,4,概率统计与推理基础
Multi-Fidelity Best-Arm Identification,2022,8,5,0,272b072dbdc96b60d3669bd5500adc9f7cd2fc8a,,0,0,0,0,0,0,0,0,1,2,3,强化学习与智能决策
RankFeat: Rank-1 Feature Removal for Out-of-distribution Detection,2022,67,24,0,8fe4a9aec9185a2f9da79571f8d239816d4a23d2,,0,0,0,0,0,0,0,0,1,19,24,计算机视觉
Jump Self-attention: Capturing High-order Statistics in Transformers,2022,4,1,0,2451a67b49177bfb442a66739b22679aca2e1fbd,,0,0,0,0,0,0,0,0,0,1,2,自然语言处理
Learning Infinite-Horizon Average-Reward Restless Multi-Action Bandits via Index Awareness,2022,17,5,0,86adf2b563e3ede0cab3f9373bd5be4fb47e83c8,,0,0,0,0,0,0,0,0,1,4,6,强化学习与智能决策
STNDT: Modeling Neural Population Activity with Spatiotemporal Transformers,2022,35,6,3,a7139c23d54bb5b39cc5e30d5a6ab3c3332dce03,,0,0,0,0,0,0,0,0,0,9,8,基础 AI 理论
ProtoVAE: A Trustworthy Self-Explainable Prototypical Variational Model,2022,44,14,1,232cfac3550345e29e50fc6c51fe4c54bb3cb55c,,0,0,0,0,0,0,0,1,1,9,17,模型可解释性、公平性、应用系统等
"If Influence Functions are the Answer, Then What is the Question?",2022,135,36,0,8dd8ca953961b5311575b4364652689465f49b08,,0,0,0,0,0,0,0,0,5,29,53,模型可解释性、公平性、应用系统等
SAPipe: Staleness-Aware Pipeline for Data Parallel DNN Training,2022,18,6,0,d0feda74906536cc30cdfd037f63f5ec7bf5ffd5,,0,0,0,0,0,0,0,0,0,1,9,机器学习（含深度学习）
Probing Classifiers are Unreliable for Concept Removal and Detection,2022,30,13,0,ee2990dcda6bba863cfbc078dc217c4961315f57,,0,0,0,0,0,0,0,0,2,9,11,模型可解释性、公平性、应用系统等
SCL-WC: Cross-Slide Contrastive Learning for Weakly-Supervised Whole-Slide Image Classification,2022,50,12,0,ca00117576184e1f45e224734125a230760dffe4,,0,0,0,0,0,0,0,0,0,12,20,计算机视觉
Reproducibility in Optimization: Theoretical Framework and Limits,2022,25,8,1,4e1027255b0eba4212c2a168c9ac0a9e85aeca0d,,0,0,0,0,0,0,0,0,6,11,1,表示学习与优化方法
Hierarchical classification at multiple operating points,2022,18,4,2,ad5516b77b820222a7ba6eb17c9cbd6ef4001de6,,0,0,0,0,0,0,0,0,0,2,9,机器学习（含深度学习）
Kernel Multimodal Continuous Attention,2022,2,0,0,2fee933a42433b807159566baefeeaa5c75bbd06,,0,0,0,0,0,0,0,0,0,0,2,多模态学习
VisCo Grids: Surface Reconstruction with Viscosity and Coarea Grids,2022,25,15,1,25fa4ad6e034d259d1633e69d23c1a6ccff6e9ec,,0,0,0,0,0,0,0,0,0,8,12,计算机视觉
Exact Shape Correspondence via 2D graph convolution,2022,5,4,0,3081e63418d2ac24212592cd054949ac05d3e8c8,,0,0,0,0,0,0,0,0,0,1,2,计算机视觉
Posterior Matching for Arbitrary Conditioning,2022,7,2,0,455cf940c0656822a8b55b1b5d1d84382169324b,,0,0,0,0,0,0,0,0,1,3,2,概率统计与推理基础
CARD: Classification and Regression Diffusion Models,2022,142,35,6,37232ccce1cfafbe9b9918557f0b6cdf80e5b83a,,0,0,0,0,0,0,0,0,6,29,56,机器学习（含深度学习）
What Can the Neural Tangent Kernel Tell Us About Adversarial Robustness?,2022,23,6,0,aced5832915a7bda10083e4caf374240f14eda66,,0,0,0,0,0,0,0,0,1,13,5,基础 AI 理论
Benefits of Permutation-Equivariance in Auction Mechanisms,2022,11,6,0,f30688c8797c95c4706f9ba18d1dc15b4b03a673,,0,0,0,0,0,0,0,0,1,5,3,强化学习与智能决策
MoCoDA: Model-based Counterfactual Data Augmentation,2022,49,14,0,227062c151fb48f222f6c3b946a1618a46c01660,,0,0,0,0,0,0,0,0,2,11,14,表示学习与优化方法
A permutation-free kernel two-sample test,2022,33,5,2,7ccd8de007a510549229afd3b54df4f50feb3658,,0,0,0,0,0,0,1,0,3,8,6,概率统计与推理基础
Simple Unsupervised Object-Centric Learning for Complex and Naturalistic Videos,2022,145,46,1,86710f88db6fdc61656dc0c1f0942b39540cc020,,0,0,0,0,0,0,0,0,12,46,43,计算机视觉
Communication-efficient distributed eigenspace estimation with arbitrary node failures,2022,1,0,0,1fa48b19812bea21c56e652749ef4fb879114c04,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
"On Uncertainty, Tempering, and Data Augmentation in Bayesian Classification",2022,57,11,0,c13f333c819ea521bd60b75d7ab4220722b427d5,,0,0,0,0,0,0,1,0,5,14,24,概率统计与推理基础
Information-Theoretic GAN Compression with Variational Energy-based Model,2022,4,2,0,90a8dd151cc1cb7088990f485eede7a714fcbf2a,,0,0,0,0,0,0,0,1,0,0,2,机器学习（含深度学习）
On Learning and Refutation in Noninteractive Local Differential Privacy,2022,0,0,0,89526c65685f84b21f1d3a88428eb9d97752f1c4,,0,0,0,0,0,0,0,0,0,0,0,模型可解释性、公平性、应用系统等
"Why So Pessimistic? Estimating Uncertainties for Offline RL through Ensembles, and Why Their Independence Matters",2022,85,26,0,5b353418cf914dccf85cfefcbdda892b600fdc6e,,0,0,0,0,0,0,0,0,11,22,26,强化学习与智能决策
Private Synthetic Data for Multitask Learning and Marginal Queries,2022,35,12,1,ee5f05f63527a72962d1422519d487712dba7164,,0,0,0,0,0,0,0,0,1,10,15,概率统计与推理基础
Sample-Efficient Reinforcement Learning of Partially Observable Markov Games,2022,27,5,0,b369d1265a9a547fa9332e508f472e7b8001d166,,0,0,0,0,0,0,0,0,3,8,4,强化学习与智能决策
Advancing Model Pruning via Bi-level Optimization,2022,81,29,2,13cf75c5fb62db04e2485997b03be33e2125ace5,,0,0,0,0,0,0,0,0,3,23,38,表示学习与优化方法
Optimal Positive Generation via Latent Transformation for Contrastive Learning,2022,8,2,0,b22bc897b9f18b22fdd39a1973c31bf4f65f1a7d,,0,0,0,0,0,0,0,0,0,4,0,表示学习与优化方法
The price of unfairness in linear bandits with biased feedback,2022,3,2,0,6441e49c43822de997eba27a173259767ffe3aee,,0,0,0,0,0,0,0,0,0,0,1,强化学习与智能决策
DeepFoids: Adaptive Bio-Inspired Fish Simulation with Deep Reinforcement Learning,2022,4,1,0,26087332a85cb7d094731c881eea3cd044904f62,,0,0,0,0,0,0,0,0,0,2,1,强化学习与智能决策
Truncated Matrix Power Iteration for Differentiable DAG Learning,2022,30,4,0,717b014c01eb347b9e94c7d506f00017ac85354b,,0,0,0,0,0,0,0,1,3,7,13,表示学习与优化方法
Learning Debiased Classifier with Biased Committee,2022,62,26,0,8e31ce148dc7abee1a9790b3897942740aca0da2,,0,0,0,0,0,0,0,0,2,16,28,模型可解释性、公平性、应用系统等
Modeling the Machine Learning Multiverse,2022,21,3,3,eefa6192e5d515ff9f9d0f185cfded82fdeb85f1,,0,0,0,0,0,0,0,0,2,9,6,基础 AI 理论
Label-Aware Global Consistency for Multi-Label Learning with Single Positive Labels,2022,33,11,0,4fcd6697c302ad54addb2d499ae4bf9bbecfc073,,0,0,0,0,0,0,0,0,0,10,11,机器学习（含深度学习）
Unifying Voxel-based Representation with Transformer for 3D Object Detection,2022,322,104,6,20114810f64a7ca05b3b9acbc873a74d9de9c13a,,0,0,0,0,0,0,0,0,25,100,89,计算机视觉
UDC: Unified DNAS for Compressible TinyML Models for Neural Processing Units,2022,16,4,0,e13652b8b1f57ad04ee343806fbebcdaa301f3e5,,0,0,0,0,0,0,0,0,3,5,3,表示学习与优化方法
Measures of Information Reflect Memorization Patterns,2022,12,4,0,bce0d5ae5f515c63cd98a04142e33211ef35969d,,0,0,0,0,0,0,0,0,1,4,2,基础 AI 理论
Fine-Grained Analysis of Stability and Generalization for Modern Meta Learning Algorithms,2022,6,2,0,f2f56b2a35ea2898dab210e17b4bd9a43b8bfe23,,0,0,0,0,0,0,0,0,1,2,2,机器学习（含深度学习）
On Scrambling Phenomena for Randomly Initialized Recurrent Networks,2022,2,1,0,d1afaa9a5bd74eefec987caf359d9e486db1b704,,0,0,0,0,0,0,0,0,0,2,0,机器学习（含深度学习）
Learning to Branch with Tree MDPs,2022,69,11,0,8b276728ac9e83f0746fa38100d7e4128406be41,,0,0,0,0,0,0,0,1,7,13,18,强化学习与智能决策
Neural Sheaf Diffusion: A Topological Perspective on Heterophily and Oversmoothing in GNNs,2022,212,43,4,854b41b4bc1254b68cb7242b15341fe70461139f,,0,0,0,0,0,0,0,1,26,61,60,表示学习与优化方法
Adversarial Unlearning: Reducing Confidence Along Adversarial Directions,2022,24,7,1,39fc454d49fc76a58d7b01c0bba6a47c228a15a9,,0,0,0,0,0,0,0,0,2,10,4,模型可解释性、公平性、应用系统等
On Elimination Strategies for Bandit Fixed-Confidence Identification,2022,8,1,0,69635900ad3b651987140a044e184249ca842ae1,,0,0,0,0,0,0,0,0,1,3,3,强化学习与智能决策
When Adversarial Training Meets Vision Transformers: Recipes from Training to Architecture,2022,78,28,2,426b0ee8c723aa6086402f743d5cbb447622d9b6,,0,0,0,0,0,0,0,1,1,19,29,计算机视觉
Escaping from the Barren Plateau via Gaussian Initializations in Deep Variational Quantum Circuits,2022,90,6,8,8918efe49eb333aa7e2c601d2a067bbb1d972d3f,,0,0,0,0,0,0,0,0,1,20,35,表示学习与优化方法
A sharp NMF result with applications in network modeling,2022,3,0,0,71e5bac5fd3befee324cb8190a3fb38a6ec2f042,,0,0,0,0,0,0,0,0,0,0,1,基础 AI 理论
Decoupling Classifier for Boosting Few-shot Object Detection and Instance Segmentation,2022,39,2,5,0168bc68a4329a256bda1a2cbcc64c27ce7cc794,,0,0,0,0,0,0,0,1,1,4,14,计算机视觉
Private Estimation with Public Data,2022,33,13,0,9f958ac4e6a95323ac13e24f8ccce353e5008fb8,,0,0,0,0,0,0,0,1,2,12,12,概率统计与推理基础
Pre-activation Distributions Expose Backdoor Neurons,2022,41,15,0,dc3d9a56253a7f7b046881a8f5a58588ff212d23,,0,0,0,0,0,0,0,0,0,13,17,模型可解释性、公平性、应用系统等
DaDA: Distortion-aware Domain Adaptation for Unsupervised Semantic Segmentation,2022,11,6,1,8c1775d4366ba226f2be4f55a02bc965c46ec1ed,,0,0,0,0,0,0,0,0,0,3,4,计算机视觉
Large-batch Optimization for Dense Visual Predictions: Training Faster R-CNN in 4.2 Minutes,2022,10,3,1,ed2ae38081e7d893a1972268db84e3e628d70fb8,,0,0,0,0,0,0,0,0,1,4,3,计算机视觉
Most Activation Functions Can Win the Lottery Without Excessive Depth,2022,22,7,0,613f0a3f6fad7fca07f50aaf49ad7d53ff4dce78,,0,0,0,0,0,0,0,0,4,3,9,机器学习（含深度学习）
Exploring through Random Curiosity with General Value Functions,2022,11,4,0,0a9f6718ecdbbb8cf4b200a3d14695e1e350cf49,,0,0,0,0,0,0,0,0,2,2,4,强化学习与智能决策
Optimal Transport-based Identity Matching for Identity-invariant Facial Expression Recognition,2022,15,3,0,c11258d78b3d8402a74cffede5c1685e7abe99db,,0,0,0,0,0,0,0,0,1,0,7,计算机视觉
Unsupervised Learning under Latent Label Shift,2022,11,7,0,fadf6b4d17a6b49d58855ae9f93217c29f138fcf,,0,0,0,0,0,0,0,0,0,5,1,机器学习（含深度学习）
SHINE: SubHypergraph Inductive Neural nEtwork,2022,20,3,1,ab811f44633d6dda49942010be9736e6e009bf2c,,0,0,0,0,0,0,0,0,1,6,7,表示学习与优化方法
Efficient Aggregated Kernel Tests using Incomplete $U$-statistics,2022,36,7,0,fe8208d09ee86075b828cf12124c5d27f10a355d,,0,0,0,0,0,0,0,2,4,9,8,概率统计与推理基础
Influencing Long-Term Behavior in Multiagent Reinforcement Learning,2022,2,0,0,51cf888c11617d2a78843b96573b9cac867ac4f9,,0,0,0,0,0,0,0,0,0,0,2,强化学习与智能决策
Quantized Training of Gradient Boosting Decision Trees,2022,26,4,0,9b468d856a57735b4da281c4ab9d13d25ccb2cf1,,0,0,0,0,0,0,0,0,0,3,11,机器学习（含深度学习）
Convergent Representations of Computer Programs in Human and Artificial Neural Networks,2022,8,0,1,b98d6fe8f0ef02ec0d1bb2bcfb924c8f01feb7d4,,0,0,0,0,0,0,0,0,0,4,2,基础 AI 理论
QC-StyleGAN - Quality Controllable Image Generation and Manipulation,2022,2,0,0,360c0ac9b110af60a7afc123910478b5b6f72a6c,,0,0,0,0,0,0,0,0,0,1,0,计算机视觉
"Retrieve, Reason, and Refine: Generating Accurate and Faithful Patient Instructions",2022,24,4,2,52ec74c4d7e33b8c60790e1dbc8f3a66b2063622,,0,0,0,0,0,0,0,0,0,7,10,自然语言处理
Data Distributional Properties Drive Emergent In-Context Learning in Transformers,2022,321,92,11,146e9e1238ff6caf18f0bd936ffcfbe1e65d2afd,,0,0,0,0,0,0,0,1,20,106,90,表示学习与优化方法
Algorithms that Approximate Data Removal: New Results and Limitations,2022,41,8,0,64cb3519e7b16c5a24686644974ef5b969493334,,0,0,0,0,0,0,0,0,0,7,14,模型可解释性、公平性、应用系统等
LOT: Layer-wise Orthogonal Training on Improving l2 Certified Robustness,2022,36,14,0,610f13eeb50dbba260e2483a685a25a343cad40e,,0,0,0,0,0,0,1,0,0,16,13,表示学习与优化方法
Lottery Tickets on a Data Diet: Finding Initializations with Sparse Trainable Networks,2022,24,6,0,7ca1ee1f506c10dc156f5fa43d715e7a0985819a,,0,0,0,0,0,0,0,0,4,10,8,表示学习与优化方法
Regularized Molecular Conformation Fields,2022,8,4,0,8cc2060b8d1d322f45a8a4bd9e9c3b737358f461,,0,0,0,0,0,0,0,0,0,5,2,机器学习（含深度学习）
Reconstruction on Trees and Low-Degree Polynomials,2022,11,5,0,3c9925775bc9a9127a168cb70c33a626231fc678,,0,0,0,0,0,0,0,0,3,3,3,概率统计与推理基础
Lower Bounds and Nearly Optimal Algorithms in Distributed Learning with Communication Compression,2022,31,9,0,10044d70ffefdfc57ebc69ae6d52e1f5178bb775,,0,0,0,0,0,0,0,0,5,8,10,表示学习与优化方法
Memory safe computations with XLA compiler,2022,9,1,1,ccdc5f8d632948e54895f230de8cc35eaabb3100,,0,0,0,0,0,0,0,0,1,2,5,基础 AI 理论
Towards Theoretically Inspired Neural Initialization Optimization,2022,13,6,0,409228e539f5c34025a38a7de4abe2a089a7bb15,,0,0,0,0,0,0,0,0,0,2,7,表示学习与优化方法
Uncertainty Estimation Using Riemannian Model Dynamics for Offline Reinforcement Learning,2022,14,5,0,6dbff5c7a1992b039c50ac3e0170436808bbb0a0,,0,0,0,0,0,0,0,0,0,7,3,强化学习与智能决策
Improved Convergence Rate of Stochastic Gradient Langevin Dynamics with Variance Reduction and its Application to Optimization,2022,20,5,0,0a008e383d6820106455dcc75991a5b20ae5daf7,,0,0,0,0,0,0,0,0,1,8,5,表示学习与优化方法
Practical Adversarial Attacks on Spatiotemporal Traffic Forecasting Models,2022,41,19,0,7ff063f8dbe9ad0de7f452df66f67e7ac8176e96,,0,0,0,0,0,0,0,0,0,12,18,机器学习（含深度学习）
Efficient learning of nonlinear prediction models with time-series privileged information,2022,7,0,1,d9968ad8d09bdaae5e8bed8389c62d07cb45ae4e,,0,0,0,0,0,0,0,0,0,3,2,表示学习与优化方法
Layer Freezing & Data Sieving: Missing Pieces of a Generic Framework for Sparse Training,2022,20,6,0,5bdaa55068f5e19ee1d3e63f21bf8a27eff2b8ae,,0,0,0,0,0,0,0,0,0,3,5,表示学习与优化方法
Trustworthy Monte Carlo,2022,0,0,0,031dd16edf4377225213413b6e924ff08c03220a,,0,0,0,0,0,0,0,0,0,0,0,概率统计与推理基础
"Double Bubble, Toil and Trouble: Enhancing Certified Robustness through Transitivity",2022,17,5,0,836a502e35290bbf4260f6871b970216bb03053e,,0,0,0,0,0,0,0,0,0,8,4,模型可解释性、公平性、应用系统等
An $\alpha$-No-Regret Algorithm For Graphical Bilinear Bandits,2022,1,0,0,c3c0fbff3e1f2d27f1c40416bee587516f4ae37d,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
A Unified Analysis of Federated Learning with Arbitrary Client Participation,2022,76,17,1,d407dcf68da9faed7c6994c7b254f3944b0a156e,,0,0,0,0,0,0,0,0,2,19,25,机器学习（含深度学习）
Deconfounded Representation Similarity for Comparison of Neural Networks,2022,19,5,0,7f4c9985c69d4cf474d78ddb4edc9e7e5e72160a,,0,0,0,0,0,0,0,1,4,1,8,表示学习与优化方法
Fairness without Demographics through Knowledge Distillation,2022,44,16,0,2af52064a8a7af1325352e6f193514e3029a65c9,,0,0,0,0,0,0,0,0,1,11,21,模型可解释性、公平性、应用系统等
Sleeper Agent: Scalable Hidden Trigger Backdoors for Neural Networks Trained from Scratch,2022,148,49,1,53e84565f4a2de385a14686b1a6d8b524bc25c6f,,0,0,0,0,0,0,1,4,15,44,49,机器学习（含深度学习）
Dynamic Pricing with Monotonicity Constraint under Unknown Parametric Demand Model,2022,7,1,0,c7190b41bdb584ad8e764dd9dd6dd53699ad5661,,0,0,0,0,0,0,0,1,0,3,2,强化学习与智能决策
A Win-win Deal: Towards Sparse and Robust Pre-trained Language Models,2022,7,3,0,37e8151365c93578e6d645b27377ebb0414b22ed,,0,0,0,0,0,0,0,0,0,3,1,自然语言处理
Asymptotics of smoothed Wasserstein distances in the small noise regime,2022,2,1,0,81ed00e9f80f5a0320a30778e94977c38429abc6,,0,0,0,0,0,0,0,0,0,2,0,概率统计与推理基础
Fine-tuning Language Models over Slow Networks using Activation Quantization with Guarantees,2022,18,3,0,b7a4c84f699d85716b7b26de29e832ec5f928ded,,0,0,0,0,0,0,0,0,2,6,2,自然语言处理
Pareto Set Learning for Expensive Multi-Objective Optimization,2022,75,23,0,71df90b2dad42700e926889855dea446aaa696f9,,0,0,0,0,0,0,1,0,0,14,34,表示学习与优化方法
Non-monotonic Resource Utilization in the Bandits with Knapsacks Problem,2022,14,5,0,5242cfbd059f798141a5f19e1064ed505bca48ae,,0,0,0,0,0,0,0,0,1,4,4,强化学习与智能决策
Efficient identification of informative features in simulation-based inference,2022,5,1,1,d74d7a1056400d9e438cddb33364fe861546f943,,0,0,0,0,0,0,0,0,0,2,1,概率统计与推理基础
Agreement-on-the-line: Predicting the Performance of Neural Networks under Distribution Shift,2022,106,38,1,205397d3ba61c0a13b38a52b907e195532ef006e,,0,0,0,0,0,0,0,0,8,42,31,基础 AI 理论
Large-Scale Differentiable Causal Discovery of Factor Graphs,2022,54,9,2,5ba8fb4d16d6a736bd1e0d0a55a2b8e4b012a91c,,0,0,0,0,0,0,0,0,6,12,18,表示学习与优化方法
Diagnosing failures of fairness transfer across distribution shift in real-world medical settings,2022,66,7,5,1ff6750a158a9debfa5f26347c4252819ddd97a2,,0,0,0,0,0,0,1,0,2,20,23,模型可解释性、公平性、应用系统等
Towards Lightweight Black-Box Attack Against Deep Neural Networks,2022,12,3,0,3a396fc14f59fb56b918c09d69a3e1fd0b1ab4c0,,0,0,0,0,0,0,0,0,0,0,8,机器学习（含深度学习）
Federated Learning from Pre-Trained Models: A Contrastive Learning Approach,2022,243,57,5,2510bd1b8bc09d7b8f08cf888297753c97c5ef44,,0,0,0,0,0,0,0,1,14,49,82,表示学习与优化方法
Theoretically Provable Spiking Neural Networks,2022,12,3,0,6c7199e6d3556e0011c5f1ef300637b5ac07324d,,0,0,0,0,0,0,0,0,2,3,2,基础 AI 理论
Approximate Euclidean lengths and distances beyond Johnson-Lindenstrauss,2022,3,1,0,92ca003fe150ed03d4ef26a96d67616d62945376,,0,0,0,0,0,0,0,0,0,1,2,概率统计与推理基础
Measuring and Reducing Model Update Regression in Structured Prediction for NLP,2022,12,4,0,0c0ed1f61e0c192bc94a5604924bc2f3439e6748,,0,0,0,0,0,0,0,0,0,5,3,自然语言处理
Rethinking Lipschitz Neural Networks and Certified Robustness: A Boolean Function Perspective,2022,69,21,1,455e65d4e32087f25c3bdacfd27e0408958bced7,,0,0,0,0,0,0,1,2,5,18,20,基础 AI 理论
Multivariate Time-Series Forecasting with Temporal Polynomial Graph Neural Networks,2022,64,15,3,84e4362fbfa6222b50081dc1d9e1e39b6e8c1e8a,,0,0,0,0,0,0,0,0,1,15,21,机器学习（含深度学习）
Few-shot Image Generation via Adaptation-Aware Kernel Modulation,2022,52,15,0,2da7c216386d4a9a0d9685b2bba5665a8c836072,,0,0,0,0,0,0,0,0,5,20,15,计算机视觉
Learning to Follow Instructions in Text-Based Games,2022,17,5,0,2b915e1fc2f5551ac1f0f3278a7a7f898c5bae09,,0,0,0,0,0,0,0,0,3,4,4,强化学习与智能决策
Concentration of Data Encoding in Parameterized Quantum Circuits,2022,34,11,2,75f62fa6922737b4785fb7aaedec71b89a8918cb,,0,0,0,0,0,0,0,0,3,8,8,表示学习与优化方法
Improving Variational Autoencoders with Density Gap-based Regularization,2022,8,1,0,e16ff7dbe63795f92c30eeaf6a45674b09bb16eb,,0,0,0,0,0,0,0,0,0,1,3,表示学习与优化方法
RISE: Robust Individualized Decision Learning with Sensitive Variables,2022,10,1,0,b1abcd9e8db15adb90f2efe896d4a49c723aa0f1,,0,0,0,0,0,0,0,0,4,1,3,模型可解释性、公平性、应用系统等
Bayesian Clustering of Neural Spiking Activity Using a Mixture of Dynamic Poisson Factor Analyzers,2022,2,0,0,85007b8852d92399d6a181f7c8d93b07f62cf040,,0,0,0,0,0,0,0,0,1,1,0,概率统计与推理基础
Understanding Deep Contrastive Learning via Coordinate-wise Optimization,2022,40,12,0,3d3521b3fe6341befc9dd98ce96e091bc7b855da,,0,0,0,0,0,0,0,0,3,14,14,表示学习与优化方法
Beyond neural scaling laws: beating power law scaling via data pruning,2022,536,145,5,45122c8f76a4e2fd0163d1f0522db37e97ea4721,,0,0,0,0,0,0,0,0,30,160,174,基础 AI 理论
Neural Estimation of Submodular Functions with Applications to Differentiable Subset Selection,2022,7,3,0,fb9f8fe6f7b3c2fb493d4ce3c8b8223ca3f6abcc,,0,0,0,0,0,0,0,0,0,0,3,基础 AI 理论
